LOCAL MAGNETIC FIELD X,LOCAL MAGNETIC FIELD Y,LOCAL MAGNETIC FIELD Z,ORIENTATION X,ORIENTATION Y,ORIENTATION Z,GLOBAL MAGNETIC FIELD X,GLOBAL MAGNETIC FIELD Y,GLOBAL MAGNETIC FIELD Z,REF_POINT
-9.232139587,-4.305076599,-27.72064209,-0.948919462,-0.007020953,112.620264,-6.45E-07,9.997833836,-27.78926775,6
-9.762954712,-4.668235779,-27.08511353,-0.943280607,-0.012817201,113.397478,2.16E-07,10.63106551,-27.16047737,6
-9.939575195,-4.486846924,-26.90353394,-0.957033193,-0.01067336,112.1139762,-8.84E-09,10.72341142,-26.97657384,6
-10.47058105,-4.486846924,-27.17590332,-0.943039416,0.005328941,111.0892771,1.12E-06,11.22494497,-27.24509487,6
-9.674453735,-4.850006104,-26.72195435,-0.926891248,0.0078183,114.5321432,4.72E-07,10.6384487,-26.79559418,6
-9.585952759,-4.850006104,-26.81274414,-0.945876933,-0.020767399,114.7103224,3.62E-07,10.54148705,-26.89262629,6
-9.93976593,-4.940795898,-26.90353394,-0.943897672,0.005247698,114.3376126,1.79E-07,10.91194216,-26.98036448,6
-10.11657715,-5.213356018,-26.63116455,-0.947020883,0.006470389,115.249074,-9.71E-08,11.18851221,-26.71255012,6
-10.20507813,-5.304145813,-26.90353394,-0.924304314,-0.006308116,115.5150279,3.71E-07,11.30463006,-26.98672006,6
-10.11657715,-5.303955078,-26.72195435,-0.960447327,0.008072725,115.6297341,-6.86E-07,11.22476779,-26.80568046,6
-10.2935791,-5.031394958,-27.26669312,-0.945015795,-0.003977648,113.9946005,-4.27E-07,11.26518059,-27.34668107,6
-10.11695862,-4.577445984,-27.72064209,-0.934111825,0.003418253,112.1786308,-1.20E-06,10.9270927,-27.79097887,6
-10.55927277,-5.122375488,-27.5390625,-0.910089943,-0.022854984,113.9448972,9.11E-07,11.5416003,-27.62115852,6
-10.20545959,-4.850006104,-27.08511353,-0.954004111,-0.026054745,113.3399883,1.01E-07,11.10158329,-27.16674784,6
-10.20526886,-4.759216309,-26.90353394,-0.945336708,-0.046940975,112.9620466,4.19E-07,11.05954369,-26.98674274,6
-10.47058105,-5.031585693,-27.35748291,-0.93291206,-0.021761915,113.6711842,4.59E-07,11.42110847,-27.43975355,6
-10.02845764,-4.940795898,-27.35748291,-0.923165273,-0.030973884,114.1951212,2.98E-07,10.97803169,-27.43895257,6
-10.20545959,-4.577636719,-27.08511353,-0.943949112,0.008773765,112.0283803,-7.70E-07,11.01362168,-27.15528817,6
-10.20526886,-4.940795898,-26.99432373,-0.923253852,-0.022815975,113.8414267,-1.24E-07,11.14559869,-27.07449206,6
-10.11657715,-5.394744873,-26.99432373,-0.962079529,0.004787107,116.0249698,-1.31E-06,11.26062792,-27.08025439,6
-9.762954712,-5.031585693,-27.53925323,-0.939591985,-0.016365605,115.1464709,8.25E-07,10.77642995,-27.62084658,6
-10.11676788,-4.486846924,-27.35767365,-0.962103648,-0.005295443,111.7092397,5.35E-07,10.88637803,-27.43009056,6
-10.11657715,-5.122375488,-26.99432373,-0.933509168,0.013492244,114.8209304,-2.84E-07,11.1532216,-27.07181238,6
-10.38227081,-4.940605164,-26.72176361,-0.936824051,0.004525215,113.4433769,8.85E-07,11.31869758,-26.79815035,6
-10.43376923,0.526046753,-31.19125366,-0.765367306,-0.09517944,84.81069115,-5.84E-07,10.42466772,-31.19873192,7
-10.87837219,0.845146179,-31.39839172,-0.754265581,-0.047463241,83.3851009,4.41E-07,10.92508842,-31.39354551,7
-10.64777374,0.508117676,-31.62612915,-0.763845241,-0.040362162,84.99905411,4.30E-07,10.66609509,-31.62403722,7
-10.29376984,0.508308411,-31.53533936,-0.736640384,-0.086485876,84.90303531,8.66E-08,10.28683317,-31.54169885,7
-10.73608398,0.598907471,-31.53533936,-0.733983281,-0.038406807,84.65268155,-6.07E-07,10.76177705,-31.53226875,7
-11.09008789,1.506996155,-31.26296997,-0.731579854,-0.086269878,80.20605765,2.67E-07,11.20632517,-31.25784149,7
-10.73627472,1.3256073,-31.26296997,-0.738248414,-0.097177884,80.80923849,5.40E-07,10.82216975,-31.26145811,7
-10.64758301,1.234817505,-31.26296997,-0.775375401,-0.052401028,81.12627538,2.70E-07,10.74762788,-31.2531212,7
-10.73608398,0.780487061,-31.26296997,-0.734717473,-0.060344568,83.70100398,1.15E-07,10.76816023,-31.26168063,7
-11.09008789,0.417327881,-31.26296997,-0.744463832,-0.101677931,85.7307108,-4.03E-07,11.06529491,-31.2745384,7
-11.09008789,0.96244812,-30.89981079,-0.735279416,-0.049480578,82.99691393,1.79E-08,11.14655664,-30.8944807,7
-11.35559082,0.962257385,-30.44567108,-0.729440351,-0.097592691,83.18932718,4.78E-07,11.38404817,-30.45024987,7
-10.91308594,0.780487061,-30.99060059,-0.763911622,-0.060363231,83.73882273,1.90E-07,10.94572049,-30.98891951,7
-11.26708984,0.96206665,-30.99060059,-0.717405504,-0.053604785,83.14929545,1.03E-08,11.3189039,-30.98665237,7
-10.82458496,0.962257385,-30.62744141,-0.736074759,-0.060971344,82.83951905,2.59E-07,10.8768159,-30.624053,7
-10.47077179,0.508308411,-30.7182312,-0.761104468,-0.056080269,84.98366569,-5.81E-07,10.48084379,-30.71900195,7
-10.91327667,0.78086853,-30.809021,-0.75476173,-0.056506475,83.77647757,-4.36E-07,10.9474048,-30.80680877,7
-10.91308594,0.962257385,-31.53533936,-0.736531902,-0.079654967,82.82780527,2.83E-07,10.95495173,-31.53550451,7
-10.82458496,0.871276855,-31.35375977,-0.761013968,-0.053306238,83.19742096,7.06E-07,10.87194636,-31.34947841,7
-10.82458496,0.962257385,-31.17218018,-0.752546187,-0.086907567,82.74601376,-4.38E-07,10.86424539,-31.1732348,7
-11.26708984,0.780677795,-31.44454956,-0.755155373,-0.108182666,83.91234369,-1.50E-07,11.27125867,-31.45274545,7
-11.35559082,0.962257385,-31.26296997,-0.748797107,-0.081774313,83.0891488,-1.87E-07,11.39374017,-31.26389864,7
-11.26708984,0.326538086,-31.44454956,-0.741216238,-0.086753167,86.25943575,1.56E-07,11.24341794,-31.45471651,7
-10.47058105,0.508117676,-30.809021,-0.779268182,-0.08252544,84.91757678,4.01E-07,10.46734935,-30.81430875,7
-11.17858887,0.417327881,-31.08139038,-0.725851353,-0.070381157,85.83523319,-6.35E-07,11.16989661,-31.08731654,7
-11.53278351,0.326538086,-31.17218018,-0.750542434,-0.073855416,86.34052375,1.90E-07,11.51607353,-31.18006719,7
-11.53259277,0.508117676,-30.99021912,-0.723593176,-0.094379567,85.51950086,1.45E-07,11.51672435,-31.0002842,7
-11.17858887,0.599098206,-31.35356903,-0.75518835,-0.10351772,84.79804847,-1.11E-07,11.16792056,-31.36309311,7
-10.91308594,1.41658783,-30.99040985,-0.772806716,-0.06650237,80.42616733,3.42E-07,11.03074365,-30.98112914,7
-11.26708984,1.325798035,-31.53533936,-0.777526377,-0.078684713,81.11881681,-4.77E-08,11.3599705,-31.52988666,7
-10.64758301,0.87146759,-31.35375977,-0.785446782,-0.086193192,83.00084128,5.64E-07,10.67999179,-31.35484821,7
-11.00158691,0.599098206,-31.26296997,-0.756018698,-0.079551687,84.72492447,-2.65E-07,11.00477716,-31.26758712,7
-11.35559082,0.871658325,-31.62612915,-0.761589251,-0.088915776,83.48012932,-1.43E-07,11.38009778,-31.62933212,7
-11.09008789,0.689888,-31.80770874,-0.761020638,-0.082370554,84.24795186,-1.38E-07,11.10023889,-31.81164923,7
-10.82458496,0.962257385,-31.35375977,-0.770660596,-0.082147706,82.68331945,5.83E-07,10.86811516,-31.35346716,7
-10.64758301,1.143836975,-31.35375977,-0.758975316,-0.086857715,81.63178451,-5.76E-07,10.71411066,-31.3519612,7
-10.47058105,1.14402771,-31.53533936,-0.753729251,-0.08905238,81.49210714,5.05E-08,10.53751457,-31.53379587,7
-10.91308594,1.053237915,-31.44454956,-0.751860607,-0.088913788,82.31513127,1.89E-07,10.96273726,-31.44491761,7
-10.91308594,0.871276855,-31.17218018,-0.760275827,-0.094727807,83.25253376,1.95E-07,10.93728918,-31.17587353,7
-11.00158691,0.780487061,-31.26296997,-0.779959045,-0.07377973,83.72049734,2.75E-07,11.02748379,-31.26358852,7
-11.26708984,-1.307678223,-33.35151672,-0.767507183,-0.343779109,94.4430952,1.31E-07,11.10013505,-33.43303764,8
-11.26708984,-1.670837402,-32.5340271,-0.782047002,-0.342371823,96.31689613,5.06E-07,11.14011885,-32.62054081,8
-11.70959473,-2.578926086,-32.44342804,-0.790133679,-0.341988105,100.4808253,-2.95E-07,11.71112876,-32.545214,8
-11.70959473,-2.124977112,-32.89737701,-0.769425826,-0.341921965,98.31225393,6.67E-07,11.63529684,-32.9922327,8
-11.35559082,-1.761627197,-32.98816681,-0.785156926,-0.347958731,96.69020695,1.64E-07,11.23152486,-33.07755692,8
-11.26708984,-2.124786377,-32.98816681,-0.772972081,-0.344348683,98.62372422,1.39E-07,11.1951967,-33.08094241,8
-10.82458496,-2.124977112,-32.80677795,-0.769520915,-0.342646472,98.99989006,2.04E-07,10.76067641,-32.89649966,8
-10.73608398,-1.852416992,-33.07914734,-0.780477819,-0.33841677,97.57007192,-3.19E-07,10.63319003,-33.16414037,8
-11.00158691,-1.580047607,-33.44249725,-0.761152599,-0.341805531,95.9971818,3.95E-07,10.86133034,-33.52556623,8
-10.82458496,-2.034187317,-33.07914734,-0.781648236,-0.34388383,98.4673607,-4.62E-07,10.74295256,-33.16818531,8
-10.73608398,-2.215766907,-33.07914734,-0.785304682,-0.338997576,99.48678692,1.34E-07,10.68633045,-33.16934507,8
-11.53259277,-2.215766907,-32.89718628,-0.786769384,-0.335673355,98.8367305,-1.39E-07,11.47588188,-32.99150374,8
-11.17858887,-1.943206787,-32.80639648,-0.78744157,-0.33983905,97.731722,8.34E-07,11.08457974,-32.89572379,8
-11.00158691,-1.943206787,-33.26053619,-0.786149171,-0.341284623,97.83080756,-6.10E-08,10.90496703,-33.34900192,8
-10.73608398,-2.124977112,-33.53328705,-0.77554082,-0.345248133,99.00868051,-5.60E-07,10.66538984,-33.62305499,8
-10.91308594,-2.034187317,-33.35151672,-0.787972671,-0.342917278,98.36045458,-3.57E-07,10.82835547,-33.44104885,8
-10.91327667,-1.943206787,-33.35132599,-0.792118009,-0.346783512,97.87240341,-3.86E-07,10.81312648,-33.44043811,8
-10.91327667,-2.034187317,-32.98797607,-0.783174997,-0.343022932,98.39933884,-3.83E-07,10.83176864,-33.07743762,8
-10.91308594,-2.215766907,-33.07876587,-0.783196715,-0.34223031,99.34075065,4.54E-07,10.85929996,-33.17055055,8
-10.91308594,-2.579116821,-32.89718628,-0.768153863,-0.346537065,101.2800599,-9.65E-08,10.92495807,-32.9942032,8
-11.26708984,-2.488327026,-33.07876587,-0.785555318,-0.34334107,100.4109252,-3.38E-07,11.25393979,-33.17668874,8
-11.09008789,-2.034187317,-32.98797607,-0.79130004,-0.342312619,98.24035936,-6.01E-07,11.00644096,-33.07858507,8
-11.4440918,-2.215766907,-32.89737701,-0.793324604,-0.341924926,98.88910439,3.61E-07,11.38430071,-32.9926048,8
-10.73608398,-2.760696411,-32.80658722,-0.793729987,-0.341798621,102.3361028,-2.47E-07,10.78929862,-32.90513857,8
-11.17858887,-2.397346497,-33.35170746,-0.785134994,-0.341779918,100.0163656,3.22E-07,11.14937959,-33.44750879,8
-11.53259277,-2.124786377,-33.44249725,-0.787943856,-0.347051437,98.35395224,-9.05E-07,11.45132018,-33.53778916,8
-11.62109375,-2.033996582,-33.16955566,-0.787224925,-0.343180667,97.86145462,-5.48E-07,11.53058092,-33.26337458,8
-11.17858887,-1.580047607,-32.5340271,-0.777951236,-0.34228191,95.91128534,2.64E-07,11.04275327,-32.61867439,8
-11.35559082,-1.943588257,-32.5340271,-0.774433689,-0.349041076,97.67096747,6.10E-07,11.25793434,-32.62589174,8
-11.53259277,-1.852607727,-33.44249725,-0.771989762,-0.344636404,97.04796543,-6.58E-07,11.41750062,-33.53317989,8
-11.17858887,-1.398468018,-33.44249725,-0.76896863,-0.342623526,94.93860493,-1.78E-07,11.01931615,-33.52449636,8
-11.09008789,-1.580047607,-32.5340271,-0.777492866,-0.346510731,95.96159652,-5.81E-07,10.95236186,-32.61894065,8
-11.53259277,-1.852416992,-33.16993713,-0.781896524,-0.346942634,97.03644973,5.64E-08,11.41752089,-33.2613453,8
-11.7980957,-2.215766907,-33.07914734,-0.78293546,-0.343883536,98.64036256,6.23E-07,11.73250114,-33.17654429,8
-11.7980957,-2.578926086,-32.80658722,-0.782960006,-0.342470701,100.4005091,2.22E-08,11.79559644,-32.90869173,8
-11.62109375,-1.943397522,-32.71579742,-0.790140296,-0.341967588,97.43540791,3.76E-07,11.52251338,-32.80825659,8
-11.4440918,-2.034187317,-32.80658722,-0.77966588,-0.341834693,98.02918357,4.51E-07,11.35951725,-32.89891621,8
-11.26708984,-2.306556702,-33.0789566,-0.777494894,-0.34588737,99.52293228,-2.35E-07,11.22183523,-33.17461833,8
-11.35559082,-1.943206787,-32.98835754,-0.78566999,-0.343417002,97.6050903,-1.97E-07,11.25668001,-33.07936493,8
-11.26708984,-2.124977112,-33.35208893,-0.791122135,-0.345138423,98.54822331,-4.54E-07,11.19029207,-33.44550852,8
-13.56811523,0.508117676,-30.7182312,-1.162347826,-0.184743344,85.1957499,-3.84E-07,13.51648576,-30.74518296,9
-13.47961426,0.780487061,-30.08270264,-1.153922894,-0.18594535,84.08247004,-6.05E-07,13.45360417,-30.10446302,9
-13.56811523,0.96206665,-30.62744141,-1.155092564,-0.180074522,83.31020104,3.15E-07,13.56414237,-30.64430668,9
-13.56811523,0.96206665,-30.53665161,-1.156549849,-0.18426435,83.31357516,6.21E-08,13.56208449,-30.55448051,9
-13.21411133,1.053237915,-30.7182312,-1.167579217,-0.181973528,82.70194538,-3.48E-07,13.22361025,-30.73219661,9
-13.92192841,0.962257385,-30.44567108,-1.162937783,-0.172441599,83.47928238,8.41E-07,13.92028637,-30.46162413,9
-13.47942352,1.416397095,-30.35488129,-1.161734176,-0.161557039,81.37201875,4.43E-07,13.54708759,-30.35780419,9
-13.3026123,0.689888,-30.44586182,-1.166522566,-0.168805924,84.33630036,5.78E-07,13.27767225,-30.4645591,9
-14.09893036,0.780487061,-30.62744141,-1.156732877,-0.172287533,84.2942947,5.32E-08,14.07651012,-30.64769204,9
-14.01062012,0.96206665,-30.7182312,-1.166573685,-0.17580332,83.48953449,-6.34E-07,14.00662652,-30.7351133,9
-13.65642548,0.96244812,-30.809021,-1.154713062,-0.159157588,83.34297229,-7.64E-08,13.6629079,-30.82117755,9
-13.74511719,1.325416565,-30.89962006,-1.157179614,-0.148879621,81.87902369,-4.46E-07,13.8031984,-30.90215541,9
-13.39111328,1.143836975,-30.35488129,-1.164749598,-0.14692005,82.4635786,-6.84E-07,13.42923803,-30.35958929,9
-13.3026123,0.962257385,-30.35507202,-1.172045841,-0.156121636,83.16870001,2.90E-07,13.31437348,-30.36516573,9
-13.65661621,1.234817505,-30.809021,-1.160205174,-0.165939072,82.19713292,-5.95E-07,13.69412364,-30.81711688,9
-13.56811523,1.23462677,-30.62744141,-1.159364527,-0.162788848,82.1659053,8.50E-07,13.60804716,-30.63460908,9
-13.3026123,0.780487061,-29.99172211,-1.176763794,-0.167001807,83.96531864,-1.55E-07,13.28877863,-30.00800579,9
-13.65661621,1.23462677,-30.53646088,-1.155575053,-0.167366942,82.23102432,3.41E-09,13.69304385,-30.54510538,9
-13.65661621,1.779747009,-30.80883026,-1.152864749,-0.159670013,79.97076446,-6.24E-07,13.78129788,-30.80471582,9
-13.12561035,1.234817505,-30.08232117,-1.157969354,-0.15832049,81.95591113,-6.88E-07,13.17204025,-30.08736984,9
-13.12561035,0.780487061,-30.44567108,-1.15383154,-0.166010976,83.89617663,6.38E-07,13.11167303,-30.46167634,9
-13.47942352,0.780487061,-31.17218018,-1.177575733,-0.158298439,83.94068214,7.55E-07,13.4684954,-31.18667131,9
-13.21411133,0.780487061,-30.89981079,-1.15842004,-0.162016983,83.88731105,-1.94E-07,13.20174229,-30.91495117,9
-13.21411133,0.689697266,-31.17198944,-1.154589691,-0.155879231,84.26577183,-1.42E-07,13.19528424,-31.1875908,9
-13.83342743,0.508117676,-30.26390076,-1.162484963,-0.169006801,85.32958062,-8.52E-07,13.78988565,-30.28802801,9
-13.83323669,0.87146759,-30.62744141,-1.165167627,-0.157734134,83.79484395,-3.70E-07,13.82989362,-30.64134629,9
-14.01042938,1.05304718,-30.44586182,-1.17110082,-0.152920091,83.13958292,3.35E-07,14.02957116,-30.45525693,9
-13.83342743,0.871276855,-30.71804047,-1.177115762,-0.149197091,83.76386221,6.40E-07,13.83525961,-30.72956947,9
-13.65642548,0.689697266,-30.7182312,-1.170326234,-0.146415283,84.45705811,-3.15E-07,13.64166998,-30.73252686,9
-13.74511719,0.689697266,-30.80883026,-1.173258519,-0.152004072,84.47713886,4.60E-07,13.7270567,-30.82459838,9
-13.56811523,0.780487061,-31.08139038,-1.163635637,-0.165345953,84.01815015,-6.68E-07,13.5521552,-31.09814831,9
-13.74511719,1.23462677,-30.53665161,-1.165014374,-0.155551649,82.26376142,4.98E-07,13.78765478,-30.54243306,9
-14.01062012,1.143836975,-30.62744141,-1.166771761,-0.163641381,82.762857,6.44E-07,14.03490137,-30.63768186,9
-13.83361816,0.599098206,-30.7182312,-1.163022627,-0.162212617,84.91484471,-3.51E-07,13.80091459,-30.73877673,9
-13.83361816,0.78086853,-30.89981079,-1.165947015,-0.174377398,84.13929722,-5.36E-07,13.81170446,-30.91947402,9
-13.39111328,1.507377625,-30.809021,-1.165666764,-0.15330437,80.88802472,-2.49E-07,13.47872241,-30.80769253,9
-13.12561035,0.689697266,-30.44567108,-1.165198576,-0.162577045,84.26543715,2.89E-07,13.10475097,-30.4624641,9
-13.5679245,0.780487061,-30.89962006,-1.157776295,-0.170028848,84.04591487,2.66E-07,13.54926198,-30.91766088,9
-13.74492645,0.235748291,-30.89981079,-1.150860408,-0.169051971,86.40787625,3.77E-07,13.680574,-30.92925447,9
-13.56811523,0.508308411,-30.89981079,-1.153058875,-0.196510065,85.19786725,-2.52E-07,13.5094788,-30.9296689,9
-11.4440918,-0.581359863,-25.81386566,-0.905719049,-0.073403503,90.86864547,-4.61E-07,11.41232295,-25.83446848,10
-11.53259277,-1.035308838,-26.35860443,-0.90789201,-0.066298825,93.07210548,4.74E-08,11.51863831,-26.38502529,10
-11.35559082,-0.853729248,-26.72195435,-0.909039055,-0.085769774,92.17323892,5.28E-07,11.32372099,-26.74910248,10
-11.00158691,-0.853729248,-25.81367493,-0.9092827,-0.068131037,92.31633822,5.07E-07,10.97985532,-25.83703463,10
-11.17858887,-0.581359863,-25.81367493,-0.909362208,-0.081178246,90.88109008,-2.57E-07,11.1433217,-25.83546057,10
-11.26708984,-0.762939453,-26.08623505,-0.909291452,-0.069417534,91.77739531,-4.37E-07,11.24088471,-26.10868744,10
-11.35559082,-0.127410889,-26.26781464,-0.909078755,-0.089977897,88.53355406,5.88E-07,11.31803244,-26.2843281,10
-11.4440918,-0.399780273,-25.81348419,-0.904353331,-0.087160698,89.95998443,3.19E-07,11.40481282,-25.8339558,10
-11.4440918,-0.490570068,-25.72307587,-0.907495859,-0.093376964,90.41610446,8.07E-08,11.4024555,-25.74623344,10
-11.26708984,-0.672149658,-25.8140564,-0.90120899,-0.078546128,91.35571309,2.83E-07,11.23483597,-25.83685482,10
-11.4440918,-0.036621094,-26.08642578,-0.906462899,-0.081222929,88.11045116,1.82E-07,11.41330602,-26.09993551,10
-11.09008789,-0.218200684,-26.26800537,-0.90817749,-0.08630545,88.97121892,-4.69E-07,11.05228905,-26.28483734,10
-11.53259277,-0.944709778,-25.99563599,-0.908536289,-0.093152855,92.65139315,2.88E-07,11.50262702,-26.02606068,10
-11.09008789,-0.853919983,-26.08623505,-0.908732337,-0.094303155,92.27983086,2.43E-07,11.05588871,-26.11471257,10
-11.4440918,-0.218200684,-26.26800537,-0.915453029,-0.084221862,88.9864639,6.03E-07,11.40725157,-26.28493041,10
-11.17858887,-0.490570068,-26.26800537,-0.910980643,-0.100055281,90.37345676,-3.23E-07,11.13293668,-26.29196332,10
-11.17858887,-1.398468018,-25.72288513,-0.909263917,-0.110096173,95.08215502,-1.58E-07,11.17306534,-25.76326828,10
-11.26708984,-0.762939453,-25.81367493,-0.908291149,-0.095767036,91.80316562,-1.87E-07,11.22948844,-25.84131948,10
-11.17858887,-0.036621094,-25.26893616,-0.908293924,-0.082313351,88.12786814,2.99E-07,11.14822567,-25.28237309,10
-10.91308594,-0.581359863,-25.72307587,-0.908481007,-0.088874088,90.91244065,-3.41E-07,10.87455151,-25.74595474,10
-11.17858887,-0.762939453,-25.54130554,-0.908297125,-0.092297914,91.8394066,5.76E-07,11.14317166,-25.56816262,10
-11.44428253,-0.944519043,-25.99544525,-0.908188803,-0.104142829,92.67275115,-4.47E-07,11.40942501,-26.02790644,10
-11.1787796,-0.127410889,-25.90484619,-0.908109722,-0.10811219,88.54087602,-8.44E-08,11.1334896,-25.92465646,10
-11.26708984,-0.672149658,-25.99544525,-0.90823544,-0.110989573,91.32615203,-7.00E-08,11.21971729,-26.0246079,10
-11.17858887,-0.944519043,-26.35879517,-0.908051559,-0.10517246,92.70750315,6.93E-07,11.14262421,-26.39092597,10
-11.17858887,-0.581359863,-26.17721558,-0.908187736,-0.108097969,90.85474604,-1.97E-07,11.13041987,-26.20418282,10
-10.91308594,-0.581359863,-26.17721558,-0.908149743,-0.099485961,90.87558494,-2.11E-07,10.86888561,-26.20204887,10
-11.09008789,-0.308990479,-25.90465546,-0.907958497,-0.099298391,89.47171469,-2.55E-07,11.04564583,-25.92547795,10
-11.26708984,-0.399780273,-25.99563599,-0.907985178,-0.102283577,89.93600363,-6.88E-07,11.22067189,-26.01877688,10
-11.17858887,-0.127410889,-25.54130554,-0.908004174,-0.104680286,88.57107229,-5.33E-07,11.13536866,-25.56049562,10
-11.09008789,-0.399780273,-25.45051575,-0.901058832,-0.107135326,89.99572681,6.02E-07,11.04247955,-25.47434535,10
-10.64758301,-0.672149658,-26.08642578,-0.89486241,-0.112384933,91.42898053,-6.31E-08,10.59969083,-26.11457396,10
-11.17858887,-0.672149658,-26.54037476,-0.903734879,-0.11139639,91.30314113,4.25E-07,11.12984565,-26.5693557,10
-11.17858887,-0.944519043,-26.54037476,-0.91147359,-0.106127386,92.68473813,-1.47E-07,11.14163893,-26.57269914,10
-10.91308594,-0.581359863,-25.99563599,-0.909396039,-0.097279976,90.8877017,3.99E-07,10.87023801,-26.02007763,10
-11.62109375,-0.490570068,-25.54130554,-0.903394224,-0.110348249,90.43302284,-5.04E-07,11.57221169,-25.56819673,10
-11.26708984,-0.581359863,-26.26781464,-0.906642405,-0.100936656,90.84415924,1.32E-07,11.22201495,-26.29353075,10
-11.62109375,-0.672149658,-26.44958496,-0.900210608,-0.100560842,91.2679998,1.89E-07,11.57748878,-26.47723368,10
-11.35559082,-1.035308838,-25.99525452,-0.905476471,-0.092551184,93.15740088,-4.54E-08,11.33078553,-26.02667601,10
-11.00158691,-1.126098633,-25.90465546,-0.907105898,-0.101447005,93.73682632,1.75E-07,10.97904548,-25.93867282,10
-14.36386108,1.688957214,-27.08511353,-1.001188552,0.089309719,81.46666468,-2.68E-07,14.56732716,-27.029048,11
-14.71786499,2.052307129,-27.08511353,-1.014201343,0.093964366,80.27130645,7.92E-07,14.97765877,-27.02037429,11
-15.33699036,1.779747009,-26.90353394,-0.997461723,0.087259682,81.68537417,1.00E-06,15.54130201,-26.84508973,11
-14.89505768,1.870536804,-27.26669312,-1.010387323,0.084397873,81.05552145,-2.92E-07,15.11906172,-27.20750223,11
-14.54124451,2.233886719,-26.99432373,-1.006355483,0.082031699,79.48075986,6.37E-07,14.82910107,-26.93008201,11
-14.27593231,2.143287659,-26.99432373,-1.019997079,0.077118759,79.61413297,5.29E-07,14.55065151,-26.93265638,11
-14.62955475,2.052116394,-26.44958496,-1.020231119,0.068831678,80.23804343,-7.72E-07,14.87672356,-26.39126171,11
-15.1599884,2.233695984,-26.54037476,-1.023297127,0.06374194,79.89503133,-4.38E-07,15.4288379,-26.4793712,11
-14.89467621,2.143096924,-26.35860443,-1.02406467,0.053241275,80.06353209,2.71E-07,15.14636322,-26.30224235,11
-14.80617523,2.688407898,-25.99563599,-1.024088255,0.036798751,77.99362277,-1.08E-07,15.15437841,-25.93392117,11
-14.62955475,2.233886719,-25.8140564,-1.023404276,0.010878909,79.56737349,7.47E-07,14.88045195,-25.76726177,11
-14.98355865,2.142906189,-25.99563599,-1.023857843,0.028412817,80.13841146,5.67E-08,15.22135311,-25.94576221,11
-15.0718689,1.961326599,-26.44958496,-1.023460518,0.01710621,80.83339003,-6.64E-07,15.27483569,-26.40583218,11
-15.24848938,1.961708069,-25.90446472,-1.023441842,0.027302571,80.9748091,6.39E-07,15.45213744,-25.85802521,11
-14.98298645,2.325248718,-25.99544525,-1.023166073,0.020225029,79.46179243,3.93E-07,15.24937041,-25.9444896,11
-14.98298645,2.324867249,-26.08642578,-1.020116607,0.012347941,79.45973654,-7.39E-07,15.24585732,-26.03767146,11
-14.45236206,2.324676514,-25.63228607,-1.018644274,0.010861813,79.1155838,8.75E-07,14.72206963,-25.58416786,11
-14.98317719,1.688957214,-25.81367493,-1.014233146,0.017627589,81.85512486,6.75E-07,15.14387469,-25.77512459,11
-15.07167816,1.50718689,-26.08642578,-1.019113636,-0.00109697,82.54945457,-2.43E-07,15.19950575,-26.05578112,11
-15.07148743,2.052497864,-25.90484619,-1.017645359,9.93E-04,80.53672077,-1.02E-07,15.27987765,-25.86404601,11
-14.89486694,1.870727539,-25.7232666,-1.008717448,-6.49E-04,81.13432817,2.36E-07,15.07468233,-25.68651553,11
-14.80636597,2.143096924,-25.8140564,-1.012809905,-0.001186444,80.04358794,8.70E-08,15.03222316,-25.7724487,11
-14.98317719,2.052307129,-25.99563599,-1.011291255,-0.001362878,80.48667597,-5.04E-08,15.19148437,-25.95572107,11
-14.80636597,2.234077454,-25.81386566,-1.013347036,-0.001413594,79.70148426,2.04E-07,15.04815995,-25.7706833,11
-14.27593231,2.143096924,-25.81386566,-1.006300842,-0.001438523,79.69274844,-1.68E-07,14.50943157,-25.77260491,11
-14.54124451,1.50718689,-25.90465546,-0.997537496,-0.001445408,82.33101829,3.82E-07,14.67182183,-25.87485696,11
-14.80617523,1.50718689,-26.17702484,-1.004091169,-0.001447012,82.4372414,-5.57E-07,14.93543297,-26.14696749,11
-15.07148743,1.961517334,-25.54130554,-1.013500822,0.002184421,80.90460159,-5.62E-07,15.26438779,-25.50203987,11
-14.98336792,2.869987488,-25.72288513,-1.019291862,-2.57E-04,77.48027259,6.01E-07,15.34821101,-25.66782773,11
-14.71805573,2.597427368,-26.08623505,-1.014181599,-0.001057926,78.25937177,1.90E-07,15.03206337,-26.03644605,11
-14.89486694,2.415657043,-26.17702484,-1.019711811,-0.005453674,79.05053308,2.69E-07,15.16851677,-26.13130668,11
-15.07167816,2.597427368,-26.35879517,-1.021234197,-0.002759959,78.4974107,8.36E-07,15.37929099,-26.30904033,11
-14.8065567,2.324867249,-26.26781464,-1.015450307,-0.001876807,79.32815978,2.20E-08,15.06628376,-26.22297291,11
-15.07167816,2.688407898,-25.90446472,-1.019870293,-0.001588318,78.19789324,1.05E-06,15.39644309,-25.85292734,11
-14.98317719,2.415657043,-25.99544525,-1.016889876,-0.001493851,79.13151863,4.82E-07,15.25615547,-25.94887072,11
-15.07148743,2.143096924,-25.45051575,-1.011859869,-0.00526148,80.23938897,3.51E-07,15.29048498,-25.41008498,11
