X,Y,Z,REF_POINT
0.839999974,-12.47999954,-21.3599987,8
0.479999989,-12.17999935,-21.29999924,8
0.599999964,-13.0199995,-20.69999886,8
0.659999967,-13.07999992,-21,8
1.079999924,-12.89999962,-21.11999893,8
1.139999986,-12.53999996,-21.18000031,8
0.539999962,-12.77999973,-20.93999863,8
1.199999928,-12.53999996,-21,8
1.620000005,-12.84000015,-21.18000031,8
0.839999974,-12.53999996,-21.29999924,8
0.779999971,-12.59999943,-20.76000023,8
1.079999924,-12.11999989,-20.27999878,8
0.599999964,-12.42000008,-20.63999939,8
1.019999981,-12.42000008,-21,8
0.659999967,-12.42000008,-20.81999969,8
0.239999995,-13.07999992,-20.69999886,8
2.819999933,-11.27999973,-20.87999916,10
2.700000048,-12,-20.52000046,10
2.700000048,-11.93999958,-20.69999886,10
2.579999924,-12.35999966,-20.63999939,10
2.279999971,-11.93999958,-20.76000023,10
2.279999971,-12.11999989,-20.57999992,10
1.799999952,-12.05999947,-20.57999992,10
2.220000029,-12,-20.87999916,10
3.119999886,-11.93999958,-21.18000031,10
2.639999866,-11.39999962,-21.05999947,10
2.339999914,-11.88000011,-20.57999992,10
2.279999971,-12.59999943,-20.69999886,10
2.099999905,-12.42000008,-20.57999992,10
2.279999971,-12.35999966,-20.52000046,10
2.399999857,-12.23999977,-20.52000046,10
2.399999857,-12.42000008,-20.87999916,10
2.399999857,-12.53999996,-20.93999863,10
2.399999857,-12.11999989,-20.63999939,10
2.579999924,-12.05999947,-20.93999863,10
2.75999999,-11.81999969,-20.76000023,10
2.399999857,-12.17999935,-21.3599987,10
2.579999924,-12.05999947,-21.3599987,10
2.579999924,-11.81999969,-21.11999893,10
2.220000029,-12.42000008,-20.87999916,10
1.9799999,-12.77999973,-20.76000023,10
2.579999924,-12.84000015,-20.52000046,10
2.339999914,-12,-20.76000023,10
2.279999971,-12.17999935,-21.11999893,10
2.460000038,-12.65999985,-21,10
2.220000029,-12.53999996,-20.87999916,10
2.339999914,-12.23999977,-21.23999977,10
2.519999981,-12.17999935,-21,10
2.700000048,-11.88000011,-20.81999969,10
2.75999999,-12.42000008,-20.52000046,10
2.399999857,-12.35999966,-20.52000046,10
2.339999914,-12.23999977,-20.76000023,10
2.339999914,-12.17999935,-20.69999886,10
2.159999847,-12.35999966,-20.69999886,10
2.279999971,-12.23999977,-20.52000046,10
2.700000048,-11.88000011,-20.39999962,10
-1.019999981,-13.67999935,-15.59999943,50
-1.439999938,-13.92000008,-15.71999931,50
-1.559999943,-14.27999973,-15.47999954,50
-1.799999952,-14.46000004,-15.71999931,50
-1.199999928,-13.85999966,-15.65999985,50
-1.019999981,-13.92000008,-16.26000023,50
-1.379999995,-14.75999928,-16.02000046,50
-1.379999995,-14.5199995,-16.31999969,50
-1.439999938,-13.85999966,-15.8399992,50
-1.860000014,-14.15999985,-15.8399992,50
-1.9799999,-14.03999996,-16.26000023,50
-1.439999938,-14.21999931,-16.26000023,50
-1.74000001,-14.39999962,-16.31999969,50
-1.559999943,-14.46000004,-16.68000031,50
-1.379999995,-14.34000015,-15.53999996,50
-1.25999999,-14.21999931,-15.42000008,50
-0.959999979,-14.27999973,-15.96000004,50
-1.25999999,-14.69999981,-16.02000046,50
-0.899999976,-14.93999958,-15.42000008,50
-1.319999933,-14.15999985,-15.23999977,50
-1.379999995,-14.69999981,-15.65999985,50
-1.139999986,-14.21999931,-15.59999943,50
-1.139999986,-13.79999924,-15.96000004,50
-1.620000005,-13.85999966,-16.19999886,50
-1.319999933,-13.97999954,-15.89999962,50
-1.019999981,-13.5,-15.77999973,50
-1.019999981,-13.67999935,-16.02000046,50
-1.74000001,-14.39999962,-16.07999992,50
-1.079999924,-14.21999931,-16.02000046,50
-0.959999979,-14.15999985,-15.8399992,50
-1.74000001,-13.92000008,-15.42000008,50
-1.5,-14.5199995,-15.71999931,50
-0.959999979,-14.21999931,-15.53999996,50
-0.779999971,-13.55999947,-15.23999977,50
-0.899999976,-14.09999943,-16.02000046,50
-0.779999971,-14.46000004,-15.89999962,50
-1.079999924,-13.5,-15.89999962,50
-1.199999928,-13.67999935,-15.65999985,50
-1.139999986,-13.67999935,-15.59999943,50
-0.779999971,-13.38000011,-15.96000004,50
3.299999952,-14.09999943,-17.87999916,9
2.879999876,-14.81999969,-17.69999886,9
2.879999876,-15.17999935,-17.39999962,9
2.939999819,-15,-17.39999962,9
3.059999943,-14.81999969,-17.03999901,9
3.059999943,-14.75999928,-17.21999931,9
3.24000001,-14.81999969,-17.27999878,9
3,-14.81999969,-16.68000031,9
2.700000048,-15.29999924,-17.45999908,9
2.819999933,-14.81999969,-17.03999901,9
2.519999981,-14.88000011,-16.97999954,9
2.819999933,-15,-17.81999969,9
2.75999999,-15.11999989,-17.63999939,9
2.939999819,-15,-18.11999893,9
2.639999866,-15.05999947,-17.81999969,9
3,-15,-17.87999916,9
2.879999876,-14.81999969,-17.76000023,9
3.119999886,-15,-17.52000046,9
2.819999933,-14.75999928,-17.52000046,9
3.059999943,-14.81999969,-17.27999878,9
3.179999828,-14.5199995,-17.27999878,9
3.179999828,-14.93999958,-17.69999886,9
3.119999886,-15.23999977,-17.39999962,9
3.119999886,-15.29999924,-17.52000046,9
3.179999828,-15.11999989,-17.27999878,9
2.75999999,-15.53999996,-17.03999901,9
2.75999999,-15.42000008,-17.21999931,9
3.179999828,-15.29999924,-17.57999992,9
3.059999943,-14.93999958,-17.69999886,9
2.819999933,-15.35999966,-17.76000023,9
2.939999819,-15.65999985,-17.39999962,9
2.279999971,-15.53999996,-16.8599987,9
2.579999924,-15.29999924,-17.15999985,9
2.639999866,-15.05999947,-17.45999908,9
2.939999819,-15,-17.10000038,9
3.179999828,-14.5199995,-17.27999878,9
3,-15.23999977,-18.23999977,9
3,-15.71999931,-17.94000053,9
2.879999876,-15.17999935,-17.76000023,9
2.939999819,-15.17999935,-17.34000015,9
-0.119999997,-20.27999878,-14.46000004,54
-0.539999962,-20.93999863,-14.09999943,54
-0.119999997,-20.81999969,-13.92000008,54
-0.359999985,-20.76000023,-13.79999924,54
0.059999999,-20.76000023,-13.61999989,54
-0.239999995,-20.45999908,-13.73999977,54
-0.719999969,-20.63999939,-13.67999935,54
-0.539999962,-20.81999969,-13.5,54
-0.539999962,-20.76000023,-13.85999966,54
-0.659999967,-21.23999977,-13.31999969,54
-0.479999989,-21.18000031,-13.55999947,54
-0.539999962,-21.47999954,-13.43999958,54
-0.179999992,-20.81999969,-13.79999924,54
-0.179999992,-21.05999947,-13.97999954,54
-0.359999985,-20.69999886,-13.79999924,54
-0.419999987,-20.45999908,-13.73999977,54
-0.179999992,-20.03999901,-13.73999977,54
-0.839999974,-21.05999947,-13.25999928,54
-0.899999976,-21.05999947,-13.38000011,54
-0.059999999,-20.93999863,-13.5,54
-0.299999982,-21.3599987,-13.43999958,54
-0.299999982,-20.76000023,-13.38000011,54
0.119999997,-20.27999878,-13.55999947,54
0,-20.52000046,-13.73999977,54
0.119999997,-20.21999931,-13.5,54
0.179999992,-19.97999954,-13.31999969,54
-0.779999971,-20.57999992,-13.73999977,54
-0.719999969,-20.69999886,-13.55999947,54
-0.539999962,-20.76000023,-13.79999924,54
-0.359999985,-21,-13.79999924,54
-0.599999964,-21,-13.79999924,54
-0.659999967,-21,-13.73999977,54
-1.019999981,-21,-13.61999989,54
-0.299999982,-21.18000031,-13.55999947,54
-0.659999967,-21.47999954,-14.15999985,54
-0.719999969,-21.05999947,-14.03999996,54
-0.899999976,-20.87999916,-13.67999935,54
-0.599999964,-21,-13.31999969,54
-0.239999995,-20.76000023,-13.67999935,54
-0.239999995,-20.76000023,-14.09999943,54
