X;Y;Z;REF_POINT
0,359999985;-19,68000031;-21,89999962;6
0,179999992;-19,68000031;-22,55999947;6
0;-19,61999893;-22,07999992;6
-6,71999979;-24,77999878;-16,31999969;7
-7,379999638;-24,65999985;-16,55999947;7
-8,039999962;-25,5;-16,92000008;7
-7,679999828;-25,43999863;-16,79999924;7
-7,440000057;-25,13999939;-16,73999977;7
-8,159999847;-25,8599987;-16,55999947;7
-7,739999771;-25,92000008;-16,79999924;7
-7,919999599;-25,92000008;-16,79999924;7
-8,099999428;-26,27999878;-16,92000008;7
-7,919999599;-25,92000008;-16,92000008;7
-7,799999714;-25,8599987;-17,21999931;7
-7,5;-25,92000008;-16,92000008;7
-7,559999943;-25,55999947;-16,8599987;7
-7,799999714;-25,43999863;-16,68000031;7
-7,739999771;-25,61999893;-16,97999954;7
-7,679999828;-25,8599987;-16,97999954;7
-8,099999428;-25,79999924;-16,73999977;7
-8,220000267;-25,37999916;-16,55999947;7
-7,799999714;-25,19999886;-16,37999916;7
-7,619999886;-25,19999886;-16,31999969;7
-7,739999771;-25,26000023;-16,8599987;7
-7,919999599;-25,73999977;-16,73999977;7
-7,679999828;-25,5;-16,8599987;7
-7,5;-25,19999886;-17,27999878;7
-7,019999981;-25,55999947;-17,45999908;7
-7,199999809;-25,26000023;-17,10000038;7
-7,5;-25,68000031;-16,73999977;7
-7,559999943;-25,79999924;-16,8599987;7
-8,340000153;-26,27999878;-17,03999901;7
-8,279999733;-25,92000008;-17,03999901;7
-7,919999599;-25,79999924;-16,68000031;7
-7,619999886;-25,61999893;-16,55999947;7
-8,159999847;-25,61999893;-16,61999893;7
-8,159999847;-25,55999947;-16,55999947;7
-7,199999809;-25,26000023;-16,92000008;7
-7,559999943;-25,13999939;-17,21999931;7
-7,799999714;-25,5;-16,79999924;7
-7,859999657;-25,97999954;-16,8599987;7
-7,319999695;-25,19999886;-16,68000031;7
-6,480000019;-24,05999947;-16,26000023;7
-2,939999819;-21,77999878;-20,57999992;8
-3,419999838;-22,79999924;-20,34000015;8
-3,299999952;-22,31999969;-20,76000023;8
-3,179999828;-22,31999969;-20,63999939;8
-3,659999847;-22,79999924;-20,45999908;8
-4,079999924;-23,45999908;-20,39999962;8
-3,839999914;-23,63999939;-20,39999962;8
-3,539999962;-23,57999992;-20,93999863;8
-3,539999962;-23,51999855;-20,63999939;8
-3,539999962;-23,63999939;-20,39999962;8
-3,779999971;-23,45999908;-20,81999969;8
-3,539999962;-23,51999855;-20,81999969;8
-3,539999962;-23,45999908;-20,87999916;8
-3,599999905;-23,39999962;-21;8
-3,899999857;-23,34000015;-20,69999886;8
-4,199999809;-23,39999962;-20,15999985;8
-3,779999971;-23,57999992;-20,52000046;8
-3,480000019;-23,45999908;-20,45999908;8
-3,720000029;-23,51999855;-20,27999878;8
-3,720000029;-23,87999916;-20,93999863;8
-3,779999971;-23,39999962;-21,11999893;8
-3,779999971;-22,97999954;-21,05999947;8
-3,24000001;-22,79999924;-20,76000023;8
-3,059999943;-23,03999901;-20,63999939;8
-3,119999886;-23,15999985;-20,21999931;8
-4,139999866;-23,63999939;-20,81999969;8
-3,539999962;-23,34000015;-20,57999992;8
-3,480000019;-23,34000015;-20,52000046;8
-3,419999838;-23,51999855;-20,39999962;8
-3,659999847;-23,15999985;-20,39999962;8
-3,720000029;-23,34000015;-20,45999908;8
-3,480000019;-23,21999931;-20,63999939;8
-3,419999838;-23,45999908;-20,63999939;8
-3,480000019;-23,45999908;-21,18000031;8
-3,9599998;-24,11999893;-20,76000023;8
