GLOBAL MAGNETIC FIELD X,GLOBAL MAGNETIC FIELD Y,GLOBAL MAGNETIC FIELD Z,REF_POINT
-3.08E-07,11.19682908,-29.45174197,12
4.95E-07,11.51955965,-29.26799664,12
6.12E-07,11.33984927,-28.71995158,12
2.97E-08,10.90730362,-28.89785145,12
-5.82E-08,11.04740535,-29.27255671,12
-4.79E-08,11.21316534,-29.36849127,12
5.30E-07,11.3986121,-28.91563636,12
4.17E-07,11.42793285,-28.90719263,12
1.38E-07,11.40296939,-28.82369498,12
5.52E-08,11.31574354,-28.92603858,12
-2.13E-07,11.26919318,-29.27136346,12
6.57E-07,11.20131929,-29.08861423,12
-6.19E-07,10.86183559,-28.99668528,12
1.16E-07,11.51279152,-29.45100435,12
1.54E-07,11.81036843,-28.6407392,12
4.34E-07,11.79793819,-28.82001257,12
-2.72E-07,11.1025537,-28.3570691,12
-2.48E-07,10.57944275,-28.80682451,12
4.71E-07,11.63029353,-28.03364088,13
6.24E-07,11.51600517,-27.49568086,13
5.07E-07,11.94138781,-27.61682481,13
-4.85E-07,11.89087976,-27.79330503,13
1.45E-07,11.41380237,-27.70664744,13
-2.59E-07,11.11860573,-27.52419479,13
-2.41E-07,11.45673596,-27.80044701,13
-8.50E-07,11.69490031,-27.98100566,13
-1.15E-07,11.35679277,-27.52016177,13
-3.36E-07,11.51499481,-27.15735921,13
5.01E-07,12.25039503,-26.98437894,13
-9.24E-07,12.15915783,-27.16646497,13
2.92E-09,11.91077117,-27.43195723,13
2.45E-07,12.10337128,-27.33559849,13
-2.58E-07,11.48649345,-27.34187731,13
-2.67E-08,11.4434588,-27.43087389,13
-3.61E-07,11.36960158,-27.60684714,13
3.38E-07,11.63889893,-27.2519964,13
1.17E-07,11.49027215,-27.34601846,13
-6.82E-07,11.91004674,-27.62484519,13
1.10E-06,12.08368249,-27.7157634,13
-1.56E-07,12.17597169,-27.6201673,13
1.04E-08,11.78333008,-28.06904677,13
-3.52E-07,11.80759312,-27.52634956,13
2.76E-07,11.91340302,-27.79950648,13
-1.77E-07,11.80459626,-27.79862212,13
2.50E-07,11.96803751,-28.0777988,13
5.70E-07,11.76437799,-27.43676325,13
-2.12E-07,11.07292712,-27.52161397,13
-7.23E-07,11.38965583,-27.60691791,13
1.47E-07,11.87869464,-27.52433435,13
-2.84E-07,12.0544898,-27.34447027,13
6.07E-07,11.82126654,-27.70297824,13
-4.11E-07,11.4935304,-28.05802336,13
3.00E-07,11.04241135,-28.05224841,13
1.04E-08,10.86706458,-27.78302581,13
1.47E-07,11.37525341,-27.61255251,13
4.07E-07,11.66260041,-27.88369753,13
2.98E-07,11.44324563,-27.6049085,13
1.56E-07,11.73810684,-27.79907995,13
-7.66E-07,9.92783967,-24.88089646,14
4.71E-07,9.982511781,-24.97359987,14
6.44E-07,10.15640574,-25.43195581,14
-7.50E-07,10.7212084,-24.98635756,14
1.14E-06,10.04882188,-24.70051073,14
-1.58E-07,9.575135366,-25.05581663,14
-8.49E-07,10.0882253,-24.69776948,14
4.79E-07,10.40639889,-24.34264088,14
-1.76E-09,10.39313599,-25.2546078,14
8.94E-07,10.61823257,-25.52643013,14
-2.43E-07,10.24467181,-25.248187,14
6.28E-07,10.56750365,-25.25162824,14
-4.42E-07,10.16557996,-25.33778931,14
-1.87E-06,10.49788678,-25.43180409,14
-1.13E-07,10.59195168,-25.16186905,14
4.27E-08,10.4213232,-24.61310853,14
-1.37E-06,10.81213489,-24.43880687,14
-1.14E-06,10.02346831,-24.61035409,14
5.28E-07,10.41346357,-25.33836577,14
1.33E-07,10.39419733,-25.25398146,14
1.38E-07,10.20048216,-24.98002176,14
5.81E-07,9.944434852,-25.61025721,14
-3.78E-07,10.27956275,-25.34185489,14
5.78E-08,9.713327871,-25.33374519,14
-7.21E-07,10.1665686,-25.70257523,14
-2.69E-07,10.32409448,-25.70104494,14
1.65E-06,10.21291223,-25.25051289,14
5.88E-07,10.68298866,-25.52873582,14
-5.87E-07,10.46943361,-24.89183631,14
-5.01E-07,10.49284347,-25.25349048,14
-7.95E-07,10.25092699,-25.34050938,14
-1.93E-07,10.35889532,-25.42779295,14
9.44E-07,10.63254172,-25.43467556,14
-1.38E-06,10.39430937,-24.98207401,14
7.85E-07,10.54534253,-25.25299042,14
-1.31E-06,10.27589549,-25.06473099,14
3.80E-07,10.29135644,-25.24512056,14
8.91E-07,10.13462969,-25.06401474,14
1.33E-06,9.82720549,-24.87862924,14
1.57E-07,9.920753286,-24.78601795,14
-8.05E-08,13.89156222,-31.0992515,15
4.70E-07,13.96303068,-30.64188764,15
-5.69E-07,13.62877214,-30.09227583,15
-8.22E-07,14.06187794,-30.09647274,15
7.29E-07,13.83860648,-30.35782955,15
-7.63E-07,13.75410585,-31.00043874,15
3.99E-07,13.77879556,-30.81964964,15
5.89E-07,14.05505276,-30.64111552,15
2.07E-07,13.6761122,-30.90423964,15
8.16E-07,13.33191763,-30.62850777,15
7.51E-07,13.40155217,-30.53523299,15
-5.53E-08,13.93733586,-30.36122027,15
4.06E-08,14.25118273,-30.46345755,15
-4.90E-07,13.8994245,-30.36865214,15
8.24E-07,13.34647913,-30.63416061,15
3.32E-07,13.43583656,-30.45421366,15
3.05E-07,13.62069178,-30.45715198,15
-4.62E-07,14.52435234,-30.28648267,15
8.95E-07,14.19061474,-30.64596941,15
-7.93E-08,14.23885381,-31.2815976,15
-4.40E-07,14.16314139,-31.27989336,15
-1.50E-07,14.15163084,-30.64794831,15
-8.63E-07,14.33109588,-30.64370233,15
7.98E-07,14.23649354,-30.73133058,15
-8.04E-07,14.15765261,-30.64517652,15
8.11E-08,13.65311069,-30.99907089,15
3.82E-07,14.0195821,-31.0034416,15
-2.50E-07,13.93555598,-31.09076697,15
-6.45E-07,14.15461854,-30.73199213,15
-1.95E-07,14.06591198,-30.18471379,15
-3.55E-07,14.13610539,-30.18600257,15
-6.26E-07,14.10598461,-30.46006142,15
-6.58E-07,13.94722575,-30.81768551,15
6.90E-07,14.73418299,-30.74097208,15
5.17E-07,14.6536556,-30.10437001,15
-7.37E-07,14.3244865,-29.92030059,15
-3.63E-07,14.83203091,-30.10208304,15
-2.22E-07,14.22260153,-30.4586188,15
1.44E-07,13.89064742,-30.46262324,15
2.85E-07,13.86244383,-30.45775352,15
-1.05E-06,11.22804946,-26.91972929,16
-5.12E-07,11.08463341,-26.36871748,16
-2.94E-07,11.06190588,-27.28153158,16
-1.12E-06,10.70118092,-27.63866936,16
-2.71E-07,10.59801281,-26.81572796,16
-4.89E-07,10.80954944,-26.27238503,16
-4.52E-07,11.45248404,-26.28001862,16
