@relation RFKON_train
@attribute 4c:5e:0c:71:a8:bf_RFKON2014-Mesh numeric
@attribute d4:ca:6d:bc:1d:73_RFKON2014-Mesh numeric
@attribute 18:28:61:13:0d:9d_EROGLU numeric
@attribute 00:26:5a:52:0b:8c_RFKON_115 numeric
@attribute 18:28:61:58:78:6a_Dlink_DAP-1360 numeric
@attribute 4c:5e:0c:6f:20:b2_RFKON2014-Mesh numeric
@attribute 64:66:b3:d0:4a:8d_Cisco_KRD numeric
@attribute dc:02:8e:c2:23:52_ILKSEM numeric
@attribute 4c:5e:0c:70:52:5a_RFKON2014-Mesh numeric
@attribute 18:28:61:9e:ab:5c_MMD numeric
@attribute 4c:5e:0c:6f:20:fa_RFKON2014-Mesh numeric
@attribute c8:6c:87:46:62:1c_ZyXEL8908bS3 numeric
@attribute e4:8d:8c:20:4d:c1_UPLAT numeric
@attribute 18:28:61:c7:6b:67_inonet numeric
@attribute d4:ca:6d:c9:f1:c5_RFKON2014-Mesh numeric
@attribute 4c:5e:0c:71:aa:15_RFKON2014-Mesh numeric
@attribute 04:18:d6:3e:4d:9f_ESOGU-WIFI numeric
@attribute 18:28:61:1c:0b:69_EVOSOFT numeric
@attribute 18:28:61:c7:6b:40_evarobot_wifi numeric
@attribute 98:fc:11:d7:73:e4_inonet-104 numeric
@attribute 18:28:61:72:86:cc_isimbulamadimp numeric
@attribute 'c0:4a:00:0f:03:51_BilTAY Teknoloji' numeric
@attribute 4c:5e:0c:23:44:33_RFKON2014-Mesh numeric
@attribute 08:37:3d:c7:8d:ea_B.B. numeric
@attribute 06:18:d6:c2:98:24_inonet-alt numeric
@attribute 04:18:d6:c1:98:24_inonet-alt numeric
@attribute 04:18:d6:c1:98:24_inonet numeric
@attribute 06:18:d6:c2:98:24_inonet numeric
@attribute 88:e3:ab:57:c1:14_VINNWiFi-c114 numeric
@attribute 4c:5e:0c:6f:73:41_feniks-2 numeric
@attribute 64:70:02:a4:35:04_regulateurrestaurant numeric
@attribute 'ba:b4:2e:cd:29:8a_BLU LIFE PLAY' numeric
@attribute e8:37:7a:6c:7f:55_TTNET_ZyXEL_CA3E numeric
@attribute c8:d7:19:bc:98:31_ numeric
@attribute 38:2d:d1:3e:15:9d_isimbulamadimxx numeric
@attribute '3c:33:00:50:6c:77_RC Leading-506c77' numeric
@attribute e4:8d:8c:95:5c:60_evarobot_wifi numeric
@attribute REF_POINT {1,6,7,8,9,10,11,12,50,51,52,53,54}

@data
100,-66,100,-82,100,-55,100,-66,-23,-70,100,100,-72,100,100,-35,100,-45,100,100,100,-58,100,100,100,100,-52,-67,100,100,100,100,100,-74,100,100,100,10
100,-66,100,100,100,-53,100,-78,-24,-67,100,100,100,100,-59,-34,100,-46,100,100,100,-57,-80,100,100,100,-48,-68,100,100,100,100,100,-73,100,100,-72,10
100,100,100,-82,100,-53,100,-65,-23,-67,100,100,-75,100,-60,100,100,-45,100,100,100,-53,100,100,100,100,-52,-67,100,100,100,100,100,100,100,100,100,10
-80,-64,100,-83,100,-53,100,-66,-23,-73,-69,100,-77,100,100,-36,100,-52,100,100,100,-56,-71,100,100,100,-52,-60,100,100,100,100,100,-72,100,100,-72,10
100,-66,100,100,-83,-54,100,-65,-23,-74,-68,100,-76,100,-57,-35,100,-48,100,100,100,-53,100,100,100,100,-53,-67,100,100,100,100,100,-71,100,100,-71,10
100,-63,-87,100,100,-57,100,-65,-23,-71,-68,100,100,100,-58,-39,100,-48,100,100,100,-56,-69,100,100,100,-49,-67,100,100,100,100,100,-73,100,100,-73,10
-81,-63,100,100,100,-53,-86,-66,-23,-76,-67,100,-79,100,-58,-37,100,-47,100,100,100,-54,100,100,100,100,-50,-66,100,100,100,100,100,100,100,100,-67,10
-79,-65,100,100,-82,-57,-88,-67,-23,-70,100,100,-74,100,-57,-41,100,-48,100,100,100,-57,-69,100,100,100,-49,-67,100,100,100,100,100,-73,100,100,-72,10
100,-64,100,-81,100,-49,100,100,-22,-71,-68,100,-76,100,-57,-35,100,-46,100,100,100,-57,-72,100,100,100,-50,-68,100,100,100,100,100,-75,100,100,-72,10
-79,-65,100,100,100,-53,100,-66,-23,-74,100,100,-74,100,-58,-34,100,-47,100,100,100,-57,-70,100,100,100,-51,-68,100,100,100,100,100,-76,100,100,100,10
100,-66,100,-81,100,-54,100,100,-27,100,-69,100,100,100,-60,-34,100,-49,100,100,100,-59,100,100,100,100,-49,-68,100,100,100,100,100,100,100,100,-73,10
100,-65,100,100,100,-52,100,100,-23,100,100,100,100,100,-60,-35,100,-47,100,100,100,-57,100,100,100,100,-50,-68,100,100,100,100,100,100,100,100,100,10
100,-66,100,-81,100,-69,100,-69,-23,100,100,100,100,100,-59,-35,100,-47,100,100,100,-56,-72,100,100,100,-51,-70,100,100,100,100,100,100,100,100,100,10
-79,-66,100,-81,100,-53,-88,100,-23,-69,-69,100,100,100,-59,-72,100,-47,100,100,100,-54,100,100,100,100,-50,-68,100,100,100,100,100,-76,100,100,-72,10
100,-67,100,100,100,-53,100,-67,-23,-71,-74,100,100,100,-61,-38,100,-47,100,100,100,-58,100,100,100,100,-50,-68,100,100,100,100,100,100,100,100,-71,10
-77,-67,100,-82,100,-54,100,-67,-23,-72,-72,100,100,100,-61,100,100,-49,100,100,100,-59,-72,100,100,100,-49,-68,100,100,100,100,100,100,100,100,-71,10
100,-67,100,100,100,100,100,-67,-23,-72,100,100,100,100,-60,-39,100,-47,100,100,100,-57,100,100,100,100,-50,-60,100,100,100,100,100,100,100,100,100,10
100,-67,100,100,100,100,100,-68,-23,-72,100,100,100,100,-63,-78,100,-48,100,100,100,100,-71,100,100,100,-51,-69,100,100,100,100,100,-75,100,100,100,10
-78,100,100,100,100,-54,100,100,-23,-73,100,100,100,100,-62,-37,100,-47,100,100,100,-58,100,100,100,100,-50,-68,100,100,100,100,100,-73,100,100,-73,10
100,-68,100,100,-81,-55,100,-68,-23,-74,100,100,100,100,-61,-37,100,-49,100,100,100,-58,-70,100,100,100,-48,-56,100,100,100,100,100,-75,100,100,-72,10
-77,-68,100,100,100,-53,100,-67,-23,100,100,100,100,100,-61,-38,100,-56,100,100,100,-57,-70,100,100,100,-51,-68,100,100,100,100,100,100,100,100,-72,10
-77,-69,100,100,-81,-54,100,-67,-23,-74,100,100,-75,100,100,-37,100,-48,100,100,100,-62,-70,100,100,100,-55,-69,100,100,100,100,100,100,100,100,-72,10
100,-68,100,100,100,-53,-87,-66,-23,-74,100,100,100,100,-61,-38,100,-48,100,100,100,-57,100,100,100,100,-49,-68,100,100,100,100,100,-75,100,100,-72,10
100,-68,100,100,100,100,100,-67,-23,-75,100,100,-76,100,-60,-37,100,-49,100,100,100,-58,-71,100,100,100,-51,-68,100,100,100,100,100,-77,100,100,-71,10
100,-67,100,100,100,-54,100,100,-23,-76,100,100,100,100,-62,-37,100,-47,100,100,100,-55,-71,100,100,100,-53,-67,100,100,100,100,100,100,100,100,-71,10
-79,-68,100,100,100,100,100,-66,-23,100,-75,100,-73,100,100,-37,100,-49,100,100,100,-57,100,100,100,100,-49,-54,100,100,100,100,100,-75,100,100,100,10
-77,-68,100,-82,100,-55,100,-65,-23,-74,-72,100,-75,100,-63,-38,100,-49,100,100,100,-56,-77,100,100,100,-50,-69,100,100,100,100,100,100,100,100,-71,10
-78,-68,-88,100,-82,-56,100,-66,-23,-72,-71,100,100,100,-62,-37,100,-49,100,100,100,-55,100,100,100,100,-50,-69,100,100,100,100,100,-74,100,100,-72,10
100,-68,100,100,100,-55,100,-65,-23,100,-70,100,100,100,-63,100,100,-47,100,100,100,-55,100,100,100,100,-50,-69,100,100,100,100,100,100,100,100,100,10
100,100,100,100,100,100,100,-66,-23,100,100,100,100,100,-60,100,100,-50,100,100,100,-56,100,100,100,100,-50,-69,100,100,100,100,100,100,100,100,100,10
100,-66,100,100,100,100,100,100,-23,100,100,100,-75,100,100,-37,100,-49,100,100,100,-56,100,100,100,100,-50,-68,100,100,100,100,100,-74,100,100,100,10
100,-67,100,-81,100,-55,100,-67,-23,-75,100,100,-74,100,-61,-37,100,-49,100,100,100,-57,-71,100,100,100,-48,-68,100,100,100,100,100,-73,100,100,-68,10
100,-67,100,-80,100,-52,100,-68,-22,-74,-70,100,-75,100,100,-36,100,-47,100,100,100,-55,100,100,100,100,-51,-68,100,100,100,100,100,-88,100,100,-74,10
-77,-67,100,100,100,100,100,-57,-23,-77,-71,100,100,100,-63,-38,100,-47,100,100,100,-56,100,100,100,100,-51,-68,100,100,100,100,100,100,100,100,-72,10
100,-68,100,100,100,100,100,-66,-23,-77,100,100,-77,100,-62,-37,100,-49,100,100,100,-55,100,100,100,100,-49,-68,100,100,100,100,100,-73,100,100,-72,10
-76,-67,100,100,100,100,100,-66,-23,100,100,100,100,100,-60,-38,100,-48,100,100,100,-56,-68,100,100,100,-58,-68,100,100,100,100,100,100,100,100,-73,10
100,-72,100,-82,-81,-60,100,-68,-22,100,100,100,100,100,-61,-38,100,-49,100,100,100,-56,100,100,100,100,-51,-68,100,100,100,100,100,100,100,100,-72,10
100,-67,-86,100,100,-54,100,-67,-22,-76,-71,100,-74,100,100,-38,100,-47,100,100,100,-57,100,100,100,100,-51,-68,100,100,100,100,100,-74,100,100,-71,10
-79,-67,100,100,-82,100,100,-67,-23,-73,100,100,100,100,-61,-39,100,-48,100,100,100,-57,-71,100,100,100,-50,-67,100,100,100,100,100,100,100,100,-71,10
100,-67,100,100,100,-53,100,-66,-23,-72,-71,100,-75,100,100,100,100,-49,100,100,100,-58,100,100,100,100,-49,-68,100,100,100,100,100,100,100,100,-69,10
-79,-67,100,100,100,-53,100,-66,-23,-74,100,100,-75,100,-62,-39,100,-48,100,100,100,-57,-81,100,100,100,-49,-68,100,100,100,100,100,100,100,100,100,10
-79,100,100,100,100,-53,100,-66,-53,100,-72,100,100,100,100,-39,100,-50,100,100,100,100,-81,100,100,100,-50,-68,100,100,100,100,100,100,100,100,100,10
-79,-66,-88,100,100,-53,-86,-67,-23,100,-73,100,100,100,-63,-38,100,-49,100,100,100,-56,-79,100,100,100,-49,-68,100,100,100,100,100,-75,100,100,-71,10
-77,-67,100,100,100,-53,100,-67,-23,100,100,100,100,100,-62,-38,100,-48,100,100,100,-55,-82,100,100,100,-50,-68,100,100,100,100,100,100,100,100,-70,10
100,-68,100,-83,100,-54,100,-66,-23,-71,-73,100,100,100,-63,100,100,-49,100,100,100,-56,100,100,100,100,-50,-67,100,100,100,100,100,100,100,100,100,10
100,100,100,100,100,-52,100,100,-24,100,100,100,100,100,-63,-39,100,-49,100,100,100,-56,100,100,100,100,-49,-68,100,100,100,100,100,100,100,100,100,10
100,100,100,-78,100,-54,100,-64,-23,100,100,100,100,100,-63,-40,100,-49,100,100,100,-57,100,100,100,100,-51,-69,100,100,100,100,100,100,100,100,-73,10
-76,100,100,100,100,-53,100,100,-23,-73,-72,100,100,100,-63,-41,100,-48,100,100,100,-52,-72,100,100,100,-49,-69,100,100,100,100,100,100,100,100,100,10
-77,-68,100,100,100,-53,100,-65,-23,100,100,100,100,100,-62,-41,100,-49,100,100,100,-56,-71,100,100,100,-50,-68,100,100,100,100,100,100,100,100,-72,10
100,-66,100,-81,-81,-53,100,100,-23,100,-71,100,100,100,100,-38,100,-46,100,100,100,-55,100,100,100,100,-50,-68,100,100,100,100,100,100,100,100,-72,10
-77,-68,100,-81,-82,-51,100,-67,-23,100,100,100,100,100,-64,-39,100,-48,100,100,100,-55,100,100,100,100,-51,-68,100,100,100,100,100,-77,100,100,-71,10
-77,-72,100,100,100,-52,100,-66,-23,100,100,100,100,100,-63,-40,100,-48,100,100,100,-55,-72,100,100,100,-49,-68,100,100,100,100,100,100,100,100,-71,10
100,-67,100,100,100,-52,100,-66,-23,100,100,100,100,100,-61,-40,100,-48,100,100,100,-56,100,100,100,100,-50,-68,100,100,100,100,100,100,100,100,-71,10
-77,-68,100,100,100,-52,-87,-66,-24,100,100,100,100,100,-63,-40,100,-46,100,100,100,-56,100,100,100,100,-51,-69,100,100,100,100,100,100,100,100,-71,10
-78,-69,100,100,100,-52,100,100,-24,100,100,100,100,100,-63,-40,100,-49,100,100,100,-56,100,100,100,100,-49,-69,100,100,100,100,100,100,100,100,-70,10
-79,-69,100,100,100,-52,100,100,-23,100,100,100,-77,100,-62,-39,100,-48,100,100,100,-60,100,100,100,100,-51,-69,100,100,100,100,100,-84,100,100,-71,10
-78,100,100,100,-86,-52,100,100,-24,100,-72,100,100,100,-63,-40,100,-48,100,100,100,-57,100,100,100,100,-51,-69,100,100,100,100,100,-76,100,100,-71,10
100,-67,100,-83,100,-52,100,100,-23,100,100,100,100,100,-62,-39,100,-48,100,100,100,-56,-73,100,100,100,-49,-68,100,100,100,100,100,100,100,100,-71,10
-75,-69,100,100,100,-52,100,100,-23,100,100,100,100,100,-61,-39,100,-48,100,100,100,-55,100,100,100,100,-51,-57,100,100,100,100,100,100,100,100,-72,10
100,-69,100,100,100,-50,100,100,-23,-74,100,100,100,100,-62,-40,100,-48,100,100,100,-55,100,100,100,100,-48,-69,100,100,100,100,100,-76,100,100,-71,10
100,100,100,-82,100,-52,100,100,-43,100,100,100,100,100,-68,-40,100,-46,100,100,100,-56,100,100,100,100,-48,-69,100,100,100,100,100,100,100,100,100,10
100,-69,100,-82,100,-51,100,100,-23,100,100,100,100,100,-63,-40,100,-49,100,100,100,-55,100,100,100,100,-50,-69,100,100,100,100,100,100,100,100,100,10
100,100,100,-82,100,-52,100,100,-24,100,100,100,-77,100,100,-40,100,-49,100,100,100,-56,100,100,100,100,-49,-69,100,100,100,100,100,100,100,100,-69,10
-76,100,100,100,100,-51,100,-66,-23,-72,100,100,-76,100,-68,-40,100,-48,100,100,100,-57,100,100,100,100,-49,-68,100,100,100,100,100,100,100,100,-69,10
-78,-68,100,100,100,-52,100,-66,-23,100,100,100,-76,100,100,-40,100,-49,100,100,100,-56,100,100,100,100,-48,-68,100,100,100,100,100,-75,100,100,-71,10
-77,-68,100,100,100,-52,100,-67,-23,-72,-72,100,100,100,100,-40,100,-49,100,100,100,100,100,100,100,100,-51,-68,100,100,100,100,100,100,100,100,100,10
-78,-73,100,-82,100,-53,-86,-66,-23,-72,100,100,-77,100,-69,-39,100,-48,100,100,100,-59,-81,100,100,100,-51,-59,100,100,100,100,100,100,100,100,-68,10
-77,-74,-87,100,100,100,-87,-66,-23,-73,-69,100,-75,100,-61,-40,100,-49,100,100,100,-57,100,100,100,100,-48,-69,100,100,100,100,100,-70,100,100,100,10
100,100,100,-82,100,-53,100,-64,-24,100,100,100,-75,100,-63,-39,100,-48,100,100,100,-57,-81,100,100,100,-51,-69,100,100,100,100,100,100,100,100,-72,10
-79,-67,100,100,100,-53,100,-67,-23,-73,100,100,-75,100,-61,-40,100,-49,100,100,100,-57,100,100,100,100,-51,-69,100,100,100,100,100,100,100,100,-73,10
-78,-67,100,100,-81,-54,-87,100,-23,-71,-70,100,-76,100,-69,-39,100,-49,100,100,100,-56,-86,100,100,100,-51,-69,100,100,100,100,100,-75,100,100,-72,10
-78,-67,100,100,100,-52,100,-66,-23,-74,-69,100,-75,100,-64,-39,100,-46,100,100,100,-57,100,100,100,100,-49,-68,100,100,100,100,100,100,100,100,100,10
-78,-74,100,100,-82,-52,100,-67,-23,-73,-70,100,-72,100,-70,-40,100,-48,100,100,100,-56,-82,100,100,100,-48,-69,100,100,100,100,100,100,100,100,-73,10
-77,-69,100,100,100,-56,100,-60,-32,-63,100,100,-79,100,-60,-37,100,-50,100,100,100,-56,-78,100,100,100,-56,-70,100,100,100,100,100,100,100,100,100,50
-79,-68,-88,100,100,-57,100,-58,-32,100,-69,100,-79,100,-61,-42,100,-50,100,100,100,-55,-77,100,100,100,-55,-70,100,100,100,100,100,100,100,100,100,50
-79,100,100,100,100,-57,100,-58,-32,100,100,100,-77,100,-62,100,100,-51,100,100,100,-54,100,100,100,100,-55,-70,100,100,100,100,100,100,100,100,100,50
100,-73,100,100,100,-56,100,-57,-32,-64,-70,100,100,100,-61,-37,100,-49,100,100,100,-56,-78,100,100,100,-56,-71,100,100,100,100,100,-76,100,100,-82,50
-77,-70,-86,100,100,100,-81,-58,-32,100,-69,100,-79,100,100,-37,100,-50,100,100,100,-56,-78,100,100,100,-60,-69,100,100,100,100,100,100,100,100,-81,50
-78,100,100,100,100,-59,100,-58,-33,-63,100,100,-75,100,-61,-36,100,-49,100,100,100,-56,-79,100,100,100,-56,-71,100,100,100,100,100,-76,100,100,-75,50
100,100,100,100,100,-57,100,-57,-33,100,-74,100,100,100,-63,-37,100,-50,100,100,100,-56,100,100,100,100,-56,-71,100,100,100,100,100,-76,100,100,-79,50
100,-67,100,100,100,-58,100,100,-34,-64,-70,100,-80,100,-60,-37,100,-51,100,100,100,-55,100,100,100,100,-56,-71,100,100,100,100,100,100,100,100,-78,50
100,-69,100,100,100,-59,-79,-57,-32,-63,-72,100,-77,100,100,-38,100,-50,100,100,100,-58,100,100,100,100,-57,-70,100,100,100,100,100,100,100,100,-78,50
-77,-67,100,100,100,-56,100,-57,-31,-63,-71,100,100,100,-61,-37,100,-50,100,100,100,100,100,100,100,100,-58,-70,100,100,100,100,100,-75,100,100,-79,50
-77,-66,100,-89,100,-59,100,-57,-31,-64,-75,100,-77,100,-63,-37,100,-47,100,100,100,-57,100,100,100,100,-57,-70,100,100,100,100,100,-76,100,100,-79,50
-77,-68,100,100,100,100,-79,-62,-31,-63,-69,100,100,100,-60,-55,100,-50,100,100,100,-56,-78,100,100,100,-57,-70,100,100,100,100,100,100,100,100,-77,50
100,100,100,100,100,-56,100,-57,-36,100,100,100,100,100,-61,-37,100,-47,100,100,100,-55,100,100,100,100,-57,-69,100,100,100,100,100,100,100,100,100,50
-78,-69,100,100,100,-57,100,-58,-32,-63,-70,100,100,100,-60,-37,100,-49,100,100,100,-56,100,100,100,100,-58,-69,100,100,100,100,100,100,100,100,100,50
100,100,100,100,100,-57,100,-57,-32,-64,100,100,100,100,-60,-38,100,-50,100,100,100,-55,-77,100,100,100,-52,-69,100,100,100,100,100,100,100,100,-77,50
-78,-67,100,100,100,-53,100,-62,-31,-64,-74,100,100,100,-61,-37,100,-50,100,100,100,-56,-78,100,100,100,-58,-70,100,100,100,100,100,100,100,100,100,50
-77,100,100,100,100,-56,100,100,-31,-63,-70,100,-76,100,-61,-37,100,-50,100,100,100,-55,-75,100,100,100,-57,-64,100,100,100,100,100,-75,100,100,-78,50
100,100,100,100,100,-60,100,-63,-32,-63,100,100,100,100,-61,-37,100,-50,100,100,100,-51,-77,100,100,100,-58,-70,100,100,100,100,100,100,100,100,-78,50
-77,100,100,100,100,-59,-79,100,-32,-63,100,100,100,100,-61,-36,100,-50,100,100,100,-55,-77,100,100,100,-52,-70,100,100,100,100,100,-78,100,100,-77,50
-77,100,100,100,100,-57,100,-62,-31,-64,100,100,100,100,100,-37,100,-50,100,100,100,-54,100,100,100,100,-59,-71,100,100,100,100,100,-77,100,100,-79,50
-76,-68,100,100,100,-58,100,-55,-32,100,-70,100,-78,100,100,-37,100,-50,100,100,100,-55,100,100,100,100,-51,-70,100,100,100,100,100,-77,100,100,100,50
100,-68,100,100,100,-58,-80,-62,-32,-64,100,100,100,100,-60,-37,100,-50,100,100,100,-54,100,100,100,100,-57,-70,100,100,100,100,100,100,100,100,100,50
-78,-69,-88,100,100,-57,100,-57,-32,-65,100,100,100,100,-61,-37,100,-49,100,100,100,-54,-72,100,100,100,-58,-70,100,100,100,100,100,100,100,100,-79,50
-77,-68,100,100,100,100,100,-62,-32,-64,100,100,-79,100,-62,-37,100,-51,100,100,100,-54,-71,100,100,100,-53,-70,100,100,100,100,100,-76,100,100,100,50
-78,-67,100,100,100,100,-80,-62,-31,-64,-70,100,100,100,-61,-36,100,-50,100,100,100,-54,-75,100,100,100,-58,-70,100,100,100,100,100,-79,100,100,-80,50
-78,100,100,100,100,-57,100,-62,-32,-64,100,100,-77,100,-60,-38,100,-48,100,100,100,-54,-72,100,100,100,-59,-70,100,100,100,100,100,-77,100,100,-79,50
-78,-67,100,100,100,-58,100,-57,-32,100,100,100,100,100,-61,-38,100,-50,100,100,100,-54,-72,100,100,100,-58,-70,100,100,100,100,100,100,100,100,-74,50
-78,-69,100,100,100,-57,-79,-57,-32,-63,-69,100,-81,100,-60,-41,100,-50,100,100,100,-54,-72,100,100,100,-59,-70,100,100,100,100,100,100,100,100,100,50
100,100,100,-90,100,-58,100,-57,-32,-63,-71,100,100,100,-60,-38,100,-50,100,100,100,-54,-73,100,100,100,-57,-70,100,100,100,100,100,100,100,100,-78,50
100,-70,100,100,100,-59,100,100,-32,100,-75,100,100,100,-60,-38,100,-50,100,100,100,-54,-73,100,100,100,-57,-70,100,100,100,100,100,100,100,100,100,50
100,-68,100,100,100,-59,100,-61,-32,-64,100,100,100,100,100,-38,100,-50,100,100,100,100,-75,100,100,100,-57,-69,100,100,100,100,100,100,100,100,100,50
100,100,100,-92,100,-58,100,-61,-32,-61,100,100,100,100,-60,-37,100,-50,100,100,100,-55,100,100,100,100,-57,-70,100,100,100,100,100,100,100,100,100,50
-77,-70,100,100,100,-70,-81,-57,-32,-63,100,100,100,100,-60,-38,100,-50,100,100,100,-55,100,100,100,100,-56,-70,100,100,100,100,100,-77,100,100,100,50
-78,-68,100,100,100,-59,100,-57,-32,-64,-70,100,-77,100,100,-38,100,-50,100,100,100,-56,100,100,100,100,-58,-70,100,100,100,100,100,-77,100,100,-80,50
100,100,100,100,100,-58,100,-59,-32,-63,-69,100,100,100,100,-37,100,-48,100,100,100,-56,-74,100,100,100,-60,-61,100,100,100,100,100,100,100,100,-80,50
-78,100,100,100,100,-54,-79,-57,-32,-63,100,100,-76,100,-60,-37,100,-48,100,100,100,-56,-72,100,100,100,-57,-70,100,100,100,100,100,-76,100,100,-81,50
-77,100,100,100,100,-58,100,100,-31,-64,-69,100,-76,100,100,-37,100,-48,100,100,100,-55,-73,100,100,100,-58,-70,100,100,100,100,100,100,100,100,-80,50
-77,100,100,-89,100,-58,100,-57,-31,100,-69,100,100,100,-60,-41,100,-50,100,100,100,-56,100,100,100,100,-57,-67,100,100,100,100,100,100,100,100,100,50
100,100,100,-89,100,-59,100,100,-31,-64,-70,100,-78,100,-60,100,100,-48,100,100,100,-55,100,100,100,100,-56,-70,100,100,100,100,100,100,100,100,100,50
100,100,100,100,100,-59,-80,-62,-32,100,-70,100,-78,100,-60,-37,100,-48,100,100,100,-55,-72,100,100,100,-52,-70,100,100,100,100,100,100,100,100,-80,50
-78,-68,100,100,100,-58,-79,-63,-31,-64,-69,100,-77,100,-60,-36,100,-50,100,100,100,-56,100,100,100,100,-58,-70,100,100,100,100,100,100,100,100,-81,50
-78,-68,100,100,100,-58,-79,-57,-31,-64,100,100,-76,100,-60,-37,100,-50,100,100,100,-56,-76,100,100,100,-58,-70,100,100,100,100,100,-76,100,100,-77,50
100,100,100,100,-90,-58,100,-57,-30,-64,-70,100,-76,100,-61,-37,100,-50,100,100,100,-56,100,100,100,100,-58,-69,100,100,100,100,100,-76,100,100,-82,50
-77,100,100,-90,100,-59,100,-57,-32,-63,-70,100,100,100,-60,-37,100,-48,100,100,100,-54,-77,100,100,100,-58,-70,100,100,100,100,100,100,100,100,-81,50
100,-71,-88,100,100,-59,100,-57,-31,-64,-70,100,100,100,-59,-37,100,-48,100,100,100,-54,100,100,100,100,-56,-71,100,100,100,100,100,-78,100,100,-75,50
100,100,100,-89,100,-57,100,-58,-31,-64,100,100,100,100,-61,-37,100,-48,100,100,100,-54,100,100,100,100,-59,-70,100,100,100,100,100,100,100,100,100,50
100,100,100,100,100,-57,100,-60,-32,100,100,100,100,100,-60,-38,100,-50,100,100,100,-52,-76,100,100,100,-57,-70,100,100,100,100,100,100,100,100,100,50
100,-67,100,100,100,-58,100,-59,-31,100,100,100,100,100,-59,-42,100,-49,100,100,100,-55,100,100,100,100,-57,-70,100,100,100,100,100,100,100,100,100,50
100,-68,100,100,100,-56,100,-58,-36,-64,100,100,-76,100,-60,-38,100,-50,100,100,100,-54,100,100,100,100,-53,-70,100,100,100,100,100,-79,100,100,100,50
100,-68,-86,-88,100,-58,100,-57,-31,-64,-70,100,100,100,-59,-37,100,-48,100,100,100,-53,100,100,100,100,-51,-60,100,100,100,100,100,-78,100,100,-80,50
100,-65,100,-88,100,-56,-80,-57,-31,100,-72,100,-76,100,-59,-38,100,-50,100,100,100,-54,100,100,100,100,-52,-70,100,100,100,100,100,-76,100,100,100,50
-77,-67,100,-75,100,-59,-80,-56,-32,-64,100,100,100,100,-59,-37,100,-50,100,100,100,100,-73,100,100,100,-57,-71,100,100,100,100,100,100,100,100,-82,50
-78,-68,100,-90,100,-60,-81,100,-31,100,-69,100,100,100,-60,-38,100,-50,100,100,100,-54,-73,100,100,100,-57,-71,100,100,100,100,100,100,100,100,-81,50
-78,100,100,100,100,-59,-81,-57,-32,-64,-69,100,100,100,-59,-38,100,-50,100,100,100,-54,-72,100,100,100,-53,-70,100,100,100,100,100,-76,100,100,-78,50
100,-69,100,100,100,-58,100,-57,-32,-64,-69,100,100,100,-60,-38,100,-48,100,100,100,-55,100,100,100,100,-57,-70,100,100,100,100,100,100,100,100,-77,50
-77,-68,100,-89,100,-58,-81,-57,-36,-63,-70,100,100,100,100,-38,100,-51,100,100,100,-54,-73,100,100,100,-57,-70,100,100,100,100,100,100,100,100,100,50
-78,-68,100,100,100,-57,-80,-58,-32,100,-69,100,-77,100,-61,-38,100,-50,100,100,100,-54,-72,100,100,100,-57,-70,100,100,100,100,100,100,100,100,-80,50
-78,-67,100,-88,-92,-59,100,-57,-32,-63,100,100,100,100,-59,-38,100,-48,100,100,100,-55,100,100,100,100,-57,-70,100,100,100,100,100,100,100,100,100,50
-78,-67,-86,100,100,-60,-79,-57,-32,-64,-69,100,-76,100,-60,-37,100,-50,100,100,100,-55,100,100,100,100,-57,-71,100,100,100,100,100,-76,100,100,-78,50
-79,-67,100,100,100,100,100,-62,-32,-64,-69,100,-78,100,100,-37,100,-50,100,100,100,100,-73,100,100,100,-57,-70,100,100,100,100,100,100,100,100,100,50
100,-68,100,100,100,-58,100,-63,-71,-64,-66,100,100,100,-60,-38,100,-50,100,100,100,-55,-73,100,100,100,-52,-71,100,100,100,100,100,100,100,100,-76,50
100,100,100,-89,100,-59,-79,-57,-32,-63,-68,100,-72,100,100,-41,100,-48,100,100,100,-54,100,100,100,100,-59,-70,100,100,100,100,100,100,100,100,-78,50
-77,100,100,-89,100,-59,100,-57,-32,-64,-69,100,100,100,-60,-37,100,-50,100,100,100,-54,100,100,100,100,-53,-70,100,100,100,100,100,100,100,100,100,50
100,100,100,100,100,-57,100,100,100,-64,-69,100,100,100,-60,-38,100,-48,100,100,100,-54,-72,100,100,100,-57,-71,100,100,100,100,100,100,100,100,100,50
100,-67,100,100,100,100,100,-58,-32,100,-69,100,100,100,-61,-38,100,-48,100,100,100,-53,100,100,100,100,-53,-71,100,100,100,100,100,100,100,100,100,50
100,-68,100,100,100,100,100,100,-32,100,100,100,100,100,-62,-36,100,-49,100,100,100,-55,100,100,100,100,-58,-71,100,100,100,100,100,100,100,100,100,50
-77,-68,100,100,100,100,100,-58,-32,-65,100,100,100,100,-61,-36,100,-51,100,100,100,-55,-72,100,100,100,-58,-71,100,100,100,100,100,-76,100,100,-78,50
-77,-68,100,100,100,100,100,100,-32,-64,-69,100,-77,100,-62,-37,100,-51,100,100,100,-55,100,100,100,100,-57,-71,100,100,100,100,100,-75,100,100,-77,50
-77,100,100,100,100,100,100,-57,-32,-64,100,100,-77,100,-61,-38,100,-51,100,100,100,-54,100,100,100,100,-53,-71,100,100,100,100,100,100,100,100,100,50
