LOCAL MAGNETIC FIELD X,LOCAL MAGNETIC FIELD Y,LOCAL MAGNETIC FIELD Z,ORIENTATION X,ORIENTATION Y,ORIENTATION Z,GLOBAL MAGNETIC FIELD X,GLOBAL MAGNETIC FIELD Y,GLOBAL MAGNETIC FIELD Z,REF_POINT
-12.75939941,0.279998779,-27.50225067,-1.260322621,-1.076582314,85.84129839,-4.4707E-07,12.27272672,-27.72426092,11
-12.49389648,0.824737549,-27.32067108,-1.254264029,-1.06139048,83.20787798,-2.73899E-07,12.07038552,-27.52276336,11
-13.02452087,0.552368164,-26.68495178,-1.252464488,-1.084679824,84.79247504,2.83427E-07,12.5689165,-26.9082189,11
-13.73233795,0.189208984,-26.59416199,-1.263088954,-1.06767372,86.62306136,4.02833E-07,13.25743565,-26.83473043,11
-12.75939941,0.098419189,-26.86634064,-1.255833586,-1.071170777,86.76651582,3.61691E-07,12.27446171,-27.09150806,11
-12.93621063,1.006317139,-27.50225067,-1.269383187,-1.089469174,82.56019846,4.80718E-08,12.51632238,-27.71414234,11
-13.37852478,0.733947754,-26.86634064,-1.264809948,-1.095246767,84.08625397,6.43186E-07,12.93136306,-27.09434836,11
-13.02471161,0.279998779,-26.68476105,-1.256065278,-1.092512237,86.02193641,-4.04945E-07,12.54377329,-26.9156411,11
-13.11321259,0.824737549,-27.50225067,-1.253357108,-1.079002122,83.51520917,2.93746E-07,12.6740822,-27.71963147,11
-12.67089844,0.824737549,-27.95639038,-1.252389569,-1.059611535,83.23913975,-7.37808E-07,12.23683667,-28.1611692,11
-13.37852478,0.370788574,-27.50244141,-1.262897709,-1.062448412,85.63449393,-3.23987E-07,12.9037068,-27.73086806,11
-13.37852478,0.098419189,-27.0483017,-1.259997653,-1.065224457,86.89405594,-3.17064E-07,12.89230654,-27.28357873,11
-13.46702576,0.189208984,-26.9575119,-1.276605258,-1.078377373,86.4877075,-5.78238E-07,12.98168057,-27.19522018,11
-13.37871552,0.279998779,-26.68495178,-1.270507713,-1.064684338,86.10483441,7.07432E-07,12.91039078,-26.91610837,11
-13.37852478,0.915527344,-26.59416199,-1.258240373,-1.051758205,83.3413672,-1.21999E-07,12.97564421,-26.80867816,11
-13.46721649,0.461578369,-26.77574158,-1.261753332,-1.065573757,85.34212085,-3.15981E-07,13.00991428,-27.00484109,11
-10.63537598,-2.808380127,-29.50000763,-1.516773386,-1.109260074,101.3579992,-3.96027E-07,10.26328965,-29.76430004,12
-10.10437012,-3.080749512,-29.04586792,-1.523847647,-1.110997717,103.5681118,3.0141E-07,9.813158304,-29.30791157,12
-10.36987305,-3.080558777,-29.13665771,-1.522319286,-1.103815666,103.200675,-1.43067E-07,10.07282152,-29.40250328,12
-10.36987305,-2.626800537,-29.22744751,-1.510517679,-1.103247159,100.686496,2.2949E-07,9.978259967,-29.48071173,12
-10.28137207,-3.080749512,-29.13665771,-1.521311833,-1.121281207,103.3321971,-1.86215E-07,9.978150651,-29.4037236,12
-10.63537598,-3.171539307,-29.22744751,-1.5214161,-1.117634419,103.3549894,7.54274E-07,10.34296457,-29.50316348,12
-10.63537598,-2.898979187,-29.3182373,-1.511723528,-1.122727713,101.896867,2.28573E-08,10.27967621,-29.58720329,12
-10.72387695,-2.535438538,-29.04605865,-1.506359908,-1.11773858,99.86317816,-3.16643E-07,10.30758564,-29.30626532,12
-10.63537598,-2.717208862,-28.86447906,-1.519183375,-1.12076478,100.9367746,-3.44106E-08,10.25501867,-29.12880344,12
-10.45837402,-3.080558777,-28.86428833,-1.514757412,-1.12693703,103.1550493,-7.23156E-08,10.15515708,-29.13567152,12
-9.838867188,-3.353118896,-29.49981689,-1.510643718,-1.111640822,105.5002562,-4.71146E-07,9.614384429,-29.76322433,12
-10.28137207,-2.898979187,-29.22763824,-1.508329884,-1.116339031,102.3359867,-2.15122E-08,9.9394783,-29.48851133,12
-11.25488281,-2.717208862,-28.86428833,-1.507252209,-1.115407671,100.3443923,-3.43174E-07,10.86750734,-29.13932113,12
-10.81237793,-2.898979187,-29.13665771,-1.506057352,-1.125398744,101.7352101,2.49429E-07,10.45659294,-29.40945569,12
-10.72387695,-2.898979187,-29.13665771,-1.512047428,-1.107500873,101.8083546,3.47661E-07,10.37834157,-29.40476945,12
-10.45837402,-2.717399597,-29.04605865,-1.502963383,-1.115486111,101.1496716,2.03358E-07,10.08121166,-29.30536713,12
-10.90087891,-2.808380127,-29.31842804,-1.509981083,-1.105812536,101.1115933,-1.73658E-07,10.53044314,-29.58709431,12
-10.90087891,-3.171348572,-29.50000763,-1.519972689,-1.113873653,102.9919102,2.9369E-07,10.5966063,-29.78001004,12
-10.546875,-3.625488281,-29.77256775,-1.51948988,-1.11378294,105.8495316,6.85188E-07,10.3600293,-30.05755015,12
-10.36987305,-2.989959717,-29.3182373,-1.515300839,-1.131716669,102.7131566,2.73767E-07,10.03480148,-29.58607652,12
-10.546875,-3.080749512,-29.13665771,-1.518642296,-1.105895779,102.9867808,-2.49703E-07,10.24460058,-29.40613153,12
-10.63537598,-3.262138367,-29.50000763,-1.497931562,-1.09255706,103.8592418,-6.71625E-07,10.37293533,-29.77256173,12
-10.72387695,-2.808189392,-28.77349854,-1.526537568,-1.096589753,101.3158433,-2.24946E-07,10.37289213,-29.03798876,12
-10.45837402,-2.717399597,-28.59191895,-1.515972226,-1.104057604,101.1637896,-5.53524E-07,10.09656647,-28.84993973,12
-10.63537598,-2.808189392,-28.59191895,-1.514068417,-1.087779556,101.46496,1.23398E-07,10.29610869,-28.85281831,12
-10.546875,-3.080558777,-28.77349854,-1.531391484,-1.084814293,102.9813029,-1.42013E-07,10.26250641,-29.03999991,12
-10.546875,-2.989959717,-29.49981689,-1.506811021,-1.090115267,102.4711629,1.22717E-07,10.22499406,-29.76348643,12
-10.546875,-2.899169922,-29.3182373,-1.506543576,-1.073065301,101.9867933,1.3186E-07,10.21878568,-29.57663294,12
-10.90087891,-2.808189392,-29.13665771,-1.527824098,-1.105975073,101.0836647,1.27751E-07,10.53292611,-29.40607724,12
-10.36987305,-3.534698486,-29.86297607,-1.519558502,-1.10905837,105.6161509,-1.31621E-07,10.16514611,-30.14125918,12
-9.839057922,-3.080558777,-29.22744751,-1.505081382,-1.113084126,103.9756351,-5.36073E-07,9.552195194,-29.48382876,12
-10.01605988,-2.898979187,-28.68270874,-1.51919234,-1.102772461,102.700951,-2.12478E-07,9.699521061,-28.9368728,12
-10.546875,-2.899169922,-28.95526886,-1.509340219,-1.112830875,102.046011,5.73028E-08,10.20729693,-29.22089052,12
-10.98937988,-2.626609802,-28.86428833,-1.501062883,-1.107524672,100.1341249,2.04216E-07,10.59470901,-29.13013613,12
-10.81237793,-2.354049683,-28.59191895,-1.513870555,-1.112915292,98.82671061,1.48271E-07,10.37790876,-28.8486725,12
-10.81237793,-2.717208862,-28.59191895,-1.508411953,-1.095147622,100.8019945,7.15414E-07,10.44908217,-28.85489995,12
-10.72387695,-2.626609802,-28.77349854,-1.512315193,-1.122590682,100.3811797,1.1999E-07,10.32714635,-29.03730157,12
-10.63537598,-2.899169922,-28.95507813,-1.503822066,-1.121705532,101.9633111,-7.42029E-07,10.29000084,-29.22377184,12
-10.546875,-2.989768982,-29.13684845,-1.50040409,-1.126773319,102.5538287,-3.36994E-07,10.21611459,-29.40683987,12
-10.28137207,-3.262138367,-29.59079742,-1.507184227,-1.122699005,104.3285919,2.19071E-07,10.01102937,-29.86206191,12
-11.0294342,-2.487945557,-27.80246735,-1.102040244,-0.966762157,100.4596176,-3.41148E-07,10.73718914,-28.02727692,13
-11.07788086,-2.172279358,-27.684021,-1.124450948,-0.983032308,98.71431302,-5.23555E-07,10.72510475,-27.90726408,13
-11.07788086,-2.808189392,-27.50225067,-1.129462279,-0.963709703,102.0305406,4.73789E-07,10.85209886,-27.73465547,13
-10.81237793,-2.626419067,-27.41146088,-1.12978063,-0.977841578,101.380614,3.29864E-07,10.55044975,-27.63841152,13
-11.07788086,-2.535820007,-27.77481079,-1.132942154,-0.981568513,100.5930044,-2.2609E-07,10.7842387,-28.00518055,13
-10.90087891,-2.353858948,-27.86540985,-1.136355328,-0.961431622,99.77515751,-2.48654E-07,10.58546449,-28.08556249,13
-10.98937988,-2.354049683,-27.04792023,-1.138167569,-0.988983537,99.77545804,6.87405E-07,10.67589762,-27.27495589,13
-10.81237793,-2.626609802,-27.13890076,-1.134254404,-0.980683043,101.3952647,-2.55394E-07,10.55435612,-27.36662377,13
-10.90087891,-2.626609802,-26.3212204,-1.135887139,-0.991308043,101.372568,8.04678E-07,10.65303594,-26.55273448,13
-10.546875,-2.081680298,-27.04811096,-1.137801834,-0.98845932,98.69101524,-2.06577E-07,10.19577018,-27.26199813,13
-11.07788086,-2.445030212,-27.32067108,-1.135420018,-0.983553857,100.1525801,2.43236E-07,10.7760107,-27.54985079,13
-11.07788086,-2.626419067,-27.50225067,-1.123892794,-0.977731975,101.1095716,6.52418E-07,10.80954003,-27.73346638,13
-10.72387695,-2.535629272,-27.5932312,-1.133730294,-0.994625914,100.9702425,2.8217E-07,10.43394896,-27.81995812,13
-11.07788086,-2.535820007,-27.86540985,-1.137043683,-0.99092043,100.5789478,-5.13462E-08,10.77750749,-28.09761958,13
-10.81237793,-2.535820007,-27.77481079,-1.119246557,-0.990407418,100.8992427,-2.58069E-07,10.52045096,-28.00175219,13
-11.52038574,-2.081298828,-27.22988129,-1.132317725,-1.00126283,97.93349945,2.30769E-07,11.14951237,-27.46280942,13
-11.25488281,-2.535438538,-27.5932312,-1.136471868,-0.986982826,100.429715,5.49733E-07,10.95898,-27.82782782,13
-10.90087891,-2.354049683,-27.86560059,-1.13772414,-0.994449183,99.78681664,3.91831E-07,10.56943093,-28.09180551,13
-11.25488281,-2.899169922,-27.77481079,-1.138068638,-0.979968648,102.2653352,-9.52763E-08,11.02997545,-28.01530527,13
-10.81237793,-2.808189392,-27.684021,-1.138313991,-0.979903441,102.3008658,1.3138E-07,10.58025024,-27.91517092,13
-10.90087891,-2.172470093,-27.5932312,-1.138608009,-0.979017438,98.83110925,-4.90849E-07,10.55292606,-27.81314342,13
-10.72387695,-2.535820007,-27.23007202,-1.138591788,-0.974061175,100.9809523,5.77308E-07,10.45077033,-27.45341767,13
-10.546875,-2.626609802,-27.32067108,-1.131488284,-0.968914307,101.6726865,2.18092E-07,10.29631023,-27.54161788,13
-10.28137207,-2.626419067,-27.59304047,-1.131500344,-0.975609173,101.9578196,-1.14988E-07,10.02765749,-27.81054937,13
-10.81237793,-2.898979187,-27.50225067,-1.136916577,-0.972100164,102.7947637,-1.23654E-07,10.60762294,-27.73380111,13
-10.72387695,-2.172279358,-27.50244141,-1.137922749,-0.976157616,98.98956964,-5.01762E-10,10.38129516,-27.71882625,13
-10.36987305,-2.717208862,-27.68383026,-1.138017838,-0.990284155,102.3388758,-5.76188E-07,10.12371834,-27.90738748,13
-10.19287109,-3.443717957,-27.50205994,-1.132287203,-1.009605906,106.6131331,-4.65968E-07,10.12953822,-27.74003552,13
-10.72387695,-2.717208862,-28.41014862,-1.136441238,-0.994450464,101.8676679,2.20614E-07,10.4526101,-28.64025572,13
-10.72387695,-2.717208862,-28.04698944,-1.134734118,-0.979774308,101.8958015,1.75036E-07,10.4675203,-28.27453618,13
-10.45837402,-2.626419067,-27.77462006,-1.136912095,-0.988738078,101.7278676,-5.65723E-07,10.19027298,-27.99756275,13
-10.72387695,-2.717399597,-27.32067108,-1.137686681,-0.980562661,101.9525672,-1.30061E-07,10.48201872,-27.54872319,13
-10.98937988,-2.535820007,-27.68383026,-1.133444066,-0.996264839,100.6937428,-4.0353E-07,10.69206203,-27.91542801,13
-11.25488281,-2.536010742,-27.77481079,-1.136936107,-0.988585145,100.4166352,-1.72402E-07,10.9545446,-28.00967341,13
-10.546875,-2.626800537,-27.77481079,-1.138148252,-0.987523158,101.6255514,-1.58452E-07,10.27745569,-27.99911913,13
-10.72387695,-2.354240417,-27.86560059,-1.132325836,-0.985927455,99.96454499,2.92168E-07,10.39968969,-28.08704568,13
-10.63537598,-2.081680298,-27.684021,-1.130812522,-0.980959879,98.57176697,1.89528E-07,10.274631,-27.89769867,13
-10.546875,-2.354049683,-27.41146088,-1.136094713,-0.97366289,100.161555,-1.38537E-07,10.24017988,-27.62797541,13
-10.45837402,-2.535629272,-27.684021,-1.130511781,-0.994752593,101.2557923,5.04602E-07,10.17182951,-27.90601917,13
-10.81237793,-2.263259888,-27.50244141,-1.135584263,-0.978190665,99.41183243,3.70813E-07,10.48239514,-27.72243743,13
-7.804489136,-7.349395752,-25.14057159,-1.020571988,-0.871888429,132.9096619,-3.18479E-07,10.13209122,-25.3833161,14
-7.450675964,-7.076835632,-25.14057159,-1.023512812,-0.869606772,133.1444702,1.71908E-07,9.687436792,-25.37313704,14
-6.91986084,-7.258415222,-25.14038086,-1.024461354,-0.863036183,136.139836,1.84973E-07,9.439166489,-25.36749793,14
-6.742858887,-6.895256042,-25.14057159,-1.024458153,-0.84083524,135.3117712,-7.37436E-07,9.062512935,-25.35606242,14
-6.831359863,-7.258415222,-25.14057159,-1.024647157,-0.857940062,136.5194989,-2.91761E-07,9.379573353,-25.36580401,14
-6.91986084,-7.076644897,-25.14038086,-1.018827515,-0.848961725,135.3484903,-1.0574E-06,9.315128562,-25.36198941,14
-7.18536377,-6.804466248,-24.4140625,-1.022841532,-0.877011817,133.0649258,-1.30378E-06,9.322502486,-24.63874202,14
-7.450675964,-7.258224487,-24.50485229,-1.031554399,-0.883633686,133.9355017,1.34074E-07,9.820405172,-24.74352083,14
-7.627487183,-6.986045837,-24.95880127,-1.02681254,-0.856349695,132.019538,-1.59388E-07,9.763696093,-25.19117696,14
-7.627487183,-6.713485718,-25.14057159,-1.025399545,-0.850937464,130.7984778,8.35932E-07,9.581454403,-25.36717412,14
-7.008171082,-7.167434692,-25.41294098,-1.024759001,-0.864436479,135.3694316,-2.1458E-07,9.428707318,-25.63988357,14
-6.65435791,-7.621574402,-25.04959106,-1.024567436,-0.86383809,138.8068882,-9.46247E-07,9.529240876,-25.27932864,14
-6.565856934,-7.440185547,-24.68662262,-1.024502656,-0.859092069,138.4745449,-7.06374E-07,9.344531197,-24.91136109,14
-7.096862793,-6.895256042,-24.86820221,-1.024598919,-0.872692043,133.8264236,1.793E-08,9.310918585,-25.09271396,14
-7.362365723,-6.804466248,-24.68643188,-1.024659963,-0.88404323,132.3362402,7.75759E-08,9.443393297,-24.91480347,14
-7.539176941,-7.167816162,-24.77722168,-1.024730186,-0.856804009,133.1598381,1.04527E-06,9.826367922,-25.0113971,14
-7.096672058,-7.349395752,-24.95880127,-1.024689632,-0.869082021,135.7687518,1.30007E-06,9.629743992,-25.1909937,14
-6.742858887,-7.258605957,-24.32327271,-1.024776824,-0.873376663,136.9507433,6.8498E-07,9.333536346,-24.54913849,14
-7.273674011,-7.621765137,-24.68662262,-1.018910331,-0.866064572,136.1391666,3.20508E-07,9.957585963,-24.92535768,14
-7.538795471,-7.258415222,-25.23136139,-1.022004621,-0.875711787,133.5755644,4.00702E-07,9.872503509,-25.46906556,14
-7.450485229,-7.076644897,-24.4140625,-1.020188644,-0.858372285,133.1426533,4.13418E-07,9.708589017,-24.64504778,14
-7.273864746,-6.985855103,-24.4140625,-1.022909621,-0.863911088,133.4757617,-1.67672E-07,9.515313055,-24.64176424,14
-7.627677917,-7.439994812,-24.4140625,-1.024058587,-0.86902231,133.9710323,-1.71813E-06,10.08282916,-24.65599313,14
-6.919670105,-7.439994812,-24.86801147,-1.024366692,-0.872463178,136.913792,-4.19454E-07,9.57433466,-25.0995113,14
-6.831359863,-7.439994812,-24.86801147,-1.024098714,-0.854295089,137.2678554,-1.99716E-07,9.519737114,-25.09608735,14
-7.627868652,-6.531715393,-24.50485229,-1.024489209,-0.876079924,130.0236065,3.36528E-08,9.470481015,-24.73146703,14
-7.362365723,-7.349205017,-24.50485229,-1.024455698,-0.889034711,134.697423,3.16429E-08,9.821268379,-24.74359951,14
-7.008361816,-7.167625427,-24.32327271,-1.024261144,-0.872732757,135.397572,-1.29783E-06,9.452049356,-24.55142252,14
-7.185173035,-7.076835632,-24.59564209,-1.031850232,-0.861327195,134.2169875,-1.46117E-07,9.508290997,-24.82430918,14
-7.273483276,-6.895256042,-24.86801147,-1.027546252,-0.872714455,133.07819,-1.14503E-06,9.43819996,-25.09554724,14
-7.450675964,-7.258415222,-25.14038086,-1.025651195,-0.880426752,133.9332068,4.74371E-07,9.808378926,-25.377778,14
-7.18536377,-7.621765137,-25.50354004,-1.024690486,-0.87264183,136.5037758,6.17288E-08,9.873670673,-25.74222093,14
-7.450675964,-7.167816162,-24.68643188,-1.024601907,-0.862011068,133.5259226,-5.89612E-07,9.762521114,-24.91993703,14
-7.185173035,-7.077026367,-24.68643188,-1.024595077,-0.884593327,134.2722437,-5.72911E-07,9.501260273,-24.91700195,14
-7.008171082,-6.986045837,-24.50485229,-1.024614393,-0.866866105,134.6012266,3.80715E-07,9.320969001,-24.7290643,14
-7.185173035,-6.804275513,-24.23248291,-1.018304152,-0.869891612,133.063833,-9.052E-07,9.330019037,-24.45585512,14
-7.18536377,-6.985855103,-24.4140625,-1.014211161,-0.870829963,133.8737021,7.66338E-07,9.451757723,-24.64025868,14
-7.008361816,-6.622886658,-24.32327271,-1.021543263,-0.877390039,132.9954354,-3.54305E-08,9.071658683,-24.54193079,14
-7.185173035,-6.986045837,-24.59564209,-1.023353476,-0.875401334,133.863812,1.18148E-06,9.443363374,-24.82337701,14
-6.742668152,-6.986045837,-24.95880127,-1.019520033,-0.864199183,135.7708555,-8.82631E-07,9.125718424,-25.17799504,14
-13.9093399,-2.172279358,-30.95321655,-0.800629545,-1.222311551,97.46449768,-6.37075E-08,13.35909985,-31.27018708,15
-13.82064819,-1.990509033,-30.58986664,-0.806827622,-1.243119402,96.74396737,1.34721E-07,13.24540078,-30.90747065,15
-14.26296234,-2.262878418,-30.95340729,-0.800288036,-1.244763236,97.65460917,-2.6108E-07,13.70934344,-31.28450157,15
-13.99745941,-2.081298828,-30.22632599,-0.803622715,-1.250850749,97.06657086,6.45557E-07,13.43635536,-30.55087253,15
-13.73233795,-2.081489563,-30.31730652,-0.795880269,-1.248018462,97.22222404,5.02509E-07,13.17327663,-30.63516871,15
-14.1746521,-2.444839478,-30.49907684,-0.796704588,-1.244686824,98.4893744,4.7692E-07,13.65845334,-30.83080185,15
-14.35146332,-2.354049683,-30.31730652,-0.796843699,-1.250886928,98.01834406,-3.68332E-07,13.8213303,-30.65315567,15
-13.64402771,-1.808547974,-30.59005737,-0.796684524,-1.239486702,96.06493045,-7.78791E-07,13.05218407,-30.90020128,15
-13.99745941,-1.899528503,-30.40809631,-0.796795568,-1.234828726,96.29896688,4.51433E-07,13.41992639,-30.72612855,15
-13.90914917,-2.535629272,-30.58986664,-0.796736017,-1.235034592,99.03333749,1.38172E-07,13.41295035,-30.91482736,15
-14.17446136,-2.172088623,-30.49907684,-0.796955063,-1.243247681,97.35380081,-7.16746E-07,13.6214247,-30.82667354,15
-13.64383698,-2.717208862,-30.68065643,-0.796623639,-1.245913376,99.99478224,-7.46643E-07,13.17342996,-31.00485339,15
-13.29021454,-1.809120178,-30.31730652,-0.791525863,-1.245230464,96.26447443,2.68692E-07,12.70408908,-30.62103711,15
-13.99765015,-1.536369324,-30.13553619,-0.794785945,-1.227682641,94.77107405,-6.99743E-07,13.39518377,-30.44690844,15
-13.82083893,-1.990509033,-30.31730652,-0.79611511,-1.245155759,96.78246231,2.00615E-07,13.25150744,-30.63518141,15
-14.17446136,-2.081680298,-30.31711578,-0.796623586,-1.243476813,96.98572191,3.08809E-07,13.61427543,-30.64355988,15
-13.99784088,-2.263259888,-30.59005737,-0.796723424,-1.250343074,97.8336216,1.13533E-07,13.45254496,-30.91670324,15
-13.64402771,-2.081680298,-30.49888611,-0.796779133,-1.252628626,97.26220797,-6.66587E-07,13.07895752,-30.81583698,15
-14.08615112,-2.445220947,-30.31730652,-0.796807094,-1.245602602,98.55435682,-5.66887E-07,13.57479738,-30.6473932,15
-13.82083893,-2.263259888,-30.22689819,-0.796773903,-1.244856191,97.95299281,1.10958E-07,13.28870552,-30.5485452,15
-13.99765015,-2.354240417,-29.77256775,-0.796726199,-1.245492466,98.25268785,1.89064E-07,13.48686069,-30.09961855,15
-13.99784088,-1.808929443,-30.5896759,-0.796804052,-1.251076786,95.90868304,-1.57152E-08,13.39779848,-30.91017701,15
-13.82083893,-2.172279358,-30.31730652,-0.796669209,-1.24906839,97.56136343,-5.14909E-07,13.27208662,-30.63862232,15
-13.29021454,-2.081489563,-29.9539566,-0.796504164,-1.249827715,97.48976938,6.92236E-07,12.7424169,-30.26272838,15
-13.37871552,-2.172279358,-30.49926758,-0.796661099,-1.250076803,97.81317884,-2.35963E-07,12.8292516,-30.81110924,15
-13.73252869,-2.535629272,-30.49907684,-0.796718782,-1.243737107,99.16074101,-1.90405E-07,13.23611144,-30.82224525,15
-13.82083893,-2.172470093,-30.40809631,-0.796485755,-1.242697851,97.55647301,-3.66303E-07,13.27338334,-30.72791615,15
-13.37852478,-2.172660828,-30.68084717,-0.796491358,-1.246798206,97.80559733,6.53127E-07,12.82661621,-30.991897,15
-13.64383698,-1.990890503,-30.86242676,-0.796558912,-1.238671988,96.84637239,6.66514E-07,13.06666249,-31.17482396,15
-13.82064819,-1.536369324,-30.49907684,-0.796231597,-1.240977817,94.81521757,-3.21866E-07,13.20347454,-30.80962018,15
-13.55552673,-1.990509033,-30.77163696,-0.79651617,-1.249398587,96.89880092,-5.13696E-07,12.97529022,-31.08456074,15
-13.55552673,-2.353858948,-30.40809631,-0.796660031,-1.249163159,98.50216734,2.52948E-08,13.03262511,-30.72614459,15
-14.17446136,-2.354049683,-30.40809631,-0.796647545,-1.252353177,98.11902105,-1.74259E-07,13.64322625,-30.74039043,15
-13.99765015,-2.353858948,-30.22651672,-0.79643186,-1.245343055,98.23116593,2.48922E-07,13.47623747,-30.5533664,15
-14.17446136,-2.626419067,-29.9539566,-0.785696617,-1.250831006,99.29072634,-4.07367E-07,13.696885,-30.28940887,15
-13.73233795,-2.444648743,-30.22632599,-0.79301175,-1.249444797,98.79439699,6.91816E-07,13.2254692,-30.54948707,15
-14.08615112,-2.353858948,-30.58986664,-0.795265979,-1.248535102,98.16479015,5.5298E-07,13.5536583,-30.91922692,15
-13.64402771,-2.172279358,-30.68065643,-0.79634787,-1.251259173,97.64748528,5.05734E-07,13.0872081,-30.99848308,15
-13.82102966,-2.444648743,-30.68065643,-0.796774597,-1.247339178,98.70626705,-7.24305E-07,13.3031722,-31.00524886,15
-13.9093399,-2.808189392,-30.68084717,-0.796823155,-1.251687554,100.1816494,-1.99961E-07,13.44758728,-31.0134236,15
-9.307861328,-5.16910553,-26.50318146,-1.172342314,-1.04632447,117.6518936,6.70062E-07,9.959926892,-26.76890768,16
-9.396362305,-5.259895325,-26.41220093,-1.168122004,-1.044830686,117.8883001,7.66787E-07,10.08436708,-26.68085497,16
-9.484863281,-4.987335205,-26.13964081,-1.153805821,-1.048628911,116.3310033,-4.99085E-08,10.04733921,-26.40393797,16
-9.750366211,-4.987335205,-26.41239166,-1.149685295,-1.036729121,115.6555932,-5.17053E-07,10.28483412,-26.67920115,16
-9.219741821,-4.987335205,-26.04885101,-1.150277174,-1.034558722,117.0148828,-9.83997E-07,9.819314408,-26.30590913,16
-9.219741821,-5.259895325,-26.59416199,-1.165813186,-1.049314919,118.3667275,-9.96493E-07,9.922642976,-26.86002134,16
-9.838867188,-5.260276794,-26.68457031,-1.153209246,-1.044980416,116.7771513,-1.12029E-06,10.47371935,-26.95999472,16
-9.484863281,-5.623245239,-26.04846954,-1.148700254,-1.053096495,119.5096231,-7.71449E-07,10.34677379,-26.32585338,16
-9.396362305,-5.532455444,-25.86688995,-1.150786877,-1.064410704,119.3292788,8.34964E-07,10.22485851,-26.14283749,16
-9.219741821,-5.441856384,-26.3212204,-1.142479979,-1.059902459,119.364263,-7.42161E-07,10.01845453,-26.59049928,16
-9.042930603,-5.26008606,-26.50299072,-1.139761137,-1.05857292,118.9400946,4.34159E-07,9.77202772,-26.7648854,16
-9.219551086,-5.26008606,-26.50299072,-1.147552569,-1.050020883,118.4172709,-6.24078E-07,9.928683121,-26.76748767,16
-9.396362305,-4.89654541,-26.41220093,-1.148237722,-1.05784988,116.0965502,1.21225E-06,9.918267586,-26.67395935,16
-9.484863281,-5.078125,-26.59416199,-1.148308799,-1.055483753,116.7891178,-3.89385E-08,10.07467305,-26.86075948,16
-9.13105011,-5.350875854,-27.04811096,-1.158862722,-1.05647968,119.0776819,-1.51574E-06,9.875474481,-27.31452469,16
-9.661865234,-4.98752594,-26.41201019,-1.159111597,-1.058614648,115.8741866,-3.00068E-07,10.19416709,-26.68145975,16
-9.661865234,-5.078125,-26.41220093,-1.14546648,-1.055154303,116.358406,-4.89636E-07,10.23827952,-26.68184745,16
-9.307861328,-5.078315735,-26.41220093,-1.146477775,-1.062481602,117.2739792,8.6893E-08,9.919277801,-26.67654136,16
-9.396362305,-5.169296265,-26.50299072,-1.148543587,-1.05305306,117.4827508,-1.47386E-08,10.0408046,-26.76946037,16
-9.308052063,-5.532455444,-26.59378052,-1.150756355,-1.058835989,119.5324086,4.74724E-08,10.1313248,-26.86695585,16
-9.573745728,-4.805755615,-26.13964081,-1.14676667,-1.066380466,115.2144996,-9.66072E-10,10.04246165,-26.40419815,16
-8.954429626,-4.715156555,-25.68531036,-1.162851766,-1.068774875,116.3088188,-2.92398E-07,9.452926031,-25.93823181,16
-8.512115479,-5.078315735,-25.68531036,-1.147158552,-1.041905124,119.5494704,-1.28972E-06,9.246322808,-25.93233664,16
-9.573364258,-5.25970459,-25.77629089,-1.156490085,-1.050764519,117.4913705,4.31433E-07,10.25731362,-26.04838738,16
-9.396362305,-5.26008606,-26.50279999,-1.16362187,-1.060175666,117.9136947,1.10729E-06,10.07678074,-26.77343883,16
-9.219551086,-5.16910553,-26.68495178,-1.161171646,-1.056010532,117.9187081,1.17159E-06,9.875576629,-26.94957165,16
-9.573554993,-4.987335205,-26.23062134,-1.148552658,-1.064622546,116.1335835,-1.43096E-06,10.11900592,-26.49863549,16
-9.39655304,-4.71496582,-26.13945007,-1.148377528,-1.060690705,115.1658687,4.98705E-07,9.845601907,-26.39812654,16
-9.042739868,-4.805755615,-26.3212204,-1.151081749,-1.050180858,116.5295979,5.84068E-07,9.566074898,-26.573733,16
-9.13105011,-4.987335205,-26.3212204,-1.151398072,-1.053316769,117.2569994,9.68087E-07,9.725563635,-26.57949668,16
-9.13105011,-5.441665649,-26.41181946,-1.142602923,-1.065019338,119.616215,8.34043E-07,9.936739427,-26.68020273,16
-9.219551086,-5.623435974,-27.04811096,-1.157024334,-1.064321484,120.2009202,-5.97785E-08,10.08432439,-27.32269867,16
-9.308052063,-5.714225769,-26.68495178,-1.152940307,-1.05852735,120.4092819,-9.81188E-07,10.21935248,-26.9618934,16
-9.13143158,-5.532646179,-26.95732117,-1.148920101,-1.048168621,120.0065057,2.63935E-07,9.973541391,-27.22533477,16
-9.573745728,-4.805755615,-26.41201019,-1.151386653,-1.047366287,115.166456,6.18046E-08,10.04264842,-26.67379593,16
-10.01605988,-5.259895325,-26.77536011,-1.167332263,-1.047190836,116.3102395,-4.46782E-08,10.62579885,-27.05550336,16
-8.954429626,-5.623245239,-26.41239166,-1.154287776,-1.038685116,120.9754363,1.20327E-07,9.883702329,-26.67826004,16
-9.308052063,-5.16910553,-26.13983154,-1.149453923,-1.047871721,117.727053,-8.3734E-07,9.973695064,-26.40408463,16
-9.485054016,-4.89654541,-26.95732117,-1.148825866,-1.0489955,115.8298587,1.18471E-07,9.987809498,-27.21917031,16
