@relation Sony_Xperia_Train_MF-weka.filters.unsupervised.attribute.NumericToNominal-Rlast

@attribute X numeric
@attribute Y numeric
@attribute Z numeric
@attribute REF_POINT {1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20}

@data
-6.67305,-1.449394,-30.989838,7
-6.76136,-1.539993,-30.445099,7
-6.495667,-1.085663,-30.626678,7
-6.672668,-1.539803,-30.626488,7
-6.318855,-1.085854,-30.717278,7
-6.672668,-0.540733,-30.717468,7
-6.67305,-0.994873,-30.445099,7
-6.142616,-0.994873,-30.808258,7
-5.965614,-0.813103,-30.808258,7
-6.76136,-0.994873,-30.535698,7
-6.495857,-0.540543,-30.626488,7
-6.938553,-0.631714,-30.808258,7
-6.849861,-0.540733,-30.445099,7
-6.849861,-0.268173,-30.717468,7
-6.761551,-0.631714,-30.989838,7
-6.407928,-0.722313,-30.898857,7
-6.584358,-1.085472,-31.352806,7
-6.407356,-0.904083,-30.898857,7
-6.230736,-1.086044,-30.535698,7
-6.142235,-0.995064,-30.445099,7
-6.053734,-0.813293,-30.717468,7
-6.850052,-0.631332,-30.445099,7
-6.761742,-1.085663,-30.535889,7
-6.849861,-0.904083,-30.989838,7
-7.203865,-0.722313,-31.080627,7
-6.584549,-0.722313,-31.171417,7
-6.319237,-0.813103,-30.899048,7
-6.58474,-0.540543,-30.808258,7
-7.026863,-0.449944,-30.899048,7
-6.584549,-0.540543,-31.352997,7
-6.67305,-1.085663,-31.080627,7
-7.026863,-1.085663,-30.445099,7
-6.496048,-1.176643,-30.081749,7
-6.496048,-0.722504,-30.535698,7
-6.584549,-1.085663,-31.080627,7
-6.849861,-1.085854,-30.717468,7
-6.76136,-0.722504,-30.535889,7
-6.319237,-0.813293,-30.717468,7
-6.319237,-0.994873,-30.263329,7
-6.407547,-0.813103,-30.989838,7
-6.761551,-3.53775,-31.897736,8
-6.495857,-3.81012,-32.170105,8
-6.67305,-3.81012,-31.897736,8
-6.584358,-3.81031,-32.170105,8
-6.142044,-4.264641,-32.170105,8
-6.230736,-3.719521,-31.806946,8
-6.407738,-3.53775,-32.079315,8
-6.584549,-3.99189,-32.170105,8
-6.053734,-3.99189,-31.897736,8
-6.053925,-3.356171,-32.170105,8
-6.496048,-3.992081,-32.170105,8
-6.230927,-4.35524,-31.988525,8
-6.142426,-3.53775,-32.079315,8
-6.142235,-3.174591,-31.716156,8
-6.053734,-3.265381,-31.988525,8
-5.788612,-3.53775,-32.442665,8
-6.142426,-3.53775,-32.533455,8
-6.496048,-3.174591,-32.079315,8
-6.230927,-3.356171,-31.806946,8
-6.407356,-3.174591,-31.897736,8
-6.938362,-3.44696,-32.624054,8
-6.938553,-3.62854,-32.442474,8
-6.938171,-3.71933,-32.533264,8
-6.584167,-4.173279,-32.533264,8
-6.495667,-4.082489,-32.170105,8
-6.672668,-3.9011,-32.260895,8
-6.672859,-4.17366,-32.170105,8
-7.380676,-3.71933,-31.988525,8
-6.76136,-3.53775,-32.260895,8
-6.76136,-3.265381,-32.442474,8
-7.115364,-2.993011,-32.170105,8
-6.761742,-3.083801,-31.988525,8
-6.319237,-3.62854,-32.170105,8
-5.788422,-3.71933,-32.714844,8
-6.761551,-3.81012,-31.897736,8
-7.203865,-3.991699,-30.989647,8
-7.380676,-3.44696,-31.352806,8
-6.230927,-3.53775,-32.170105,8
-6.053925,-3.628731,-31.806946,8
-6.495857,-3.900909,-31.897736,8
-7.646179,1.094055,-30.535889,9
-7.911682,1.548195,-30.535889,9
-7.64637,1.184845,-30.535889,9
-7.469177,1.003265,-30.535889,9
-7.911682,1.548004,-30.263519,9
-7.911682,1.638794,-30.354309,9
-8.088684,1.275635,-30.899048,9
-7.469368,1.184845,-30.444908,9
-7.292366,1.366425,-29.990768,9
-7.73468,1.094055,-30.626488,9
-7.73468,1.275635,-30.535698,9
-7.469177,1.457214,-29.899979,9
-7.469177,1.094055,-30.263329,9
-7.823181,1.275635,-30.081749,9
-7.911682,1.094055,-30.08194,9
-7.823181,1.003265,-30.626678,9
-8.177185,1.457214,-30.444908,9
-8.177185,0.912476,-30.354118,9
-7.646179,1.275635,-30.172539,9
-7.557678,1.366425,-30.444717,9
-7.292366,1.366425,-30.354118,9
-7.557869,1.366234,-30.626678,9
-8.088684,1.275444,-30.626488,9
-7.73468,1.457405,-29.990768,9
-7.823181,0.730896,-30.081749,9
-7.911682,0.730896,-29.990959,9
-8.000183,1.366425,-29.899979,9
-7.557678,1.638794,-29.990959,9
-7.646179,1.275635,-30.081749,9
-8.088684,1.457214,-29.90036,9
-7.823181,1.366425,-29.990959,9
-8.177185,1.729584,-30.172539,9
-7.646179,1.184845,-30.535889,9
-7.911682,1.638794,-30.172539,9
-8.177185,1.366425,-29.80938,9
-7.292366,1.184845,-30.081749,9
-7.557678,0.912476,-30.263329,9
-8.354187,1.094055,-29.899788,9
-8.265686,1.366425,-29.718208,9
-8.088684,1.094055,-30.263519,9
-7.026672,-1.812553,-24.905205,10
-7.026863,-1.176643,-24.723434,10
-7.203865,-1.630783,-24.723434,10
-7.469177,-1.539993,-24.541664,10
-7.203674,-1.449203,-24.905205,10
-7.823181,-1.630783,-25.177765,10
-7.292366,-1.812744,-25.450134,10
-7.823181,-1.903343,-24.905014,10
-7.203674,-1.449203,-24.723434,10
-7.469177,-0.813293,-24.814415,10
-7.557678,-1.267624,-24.905205,10
-7.469177,-2.084923,-24.632645,10
-6.938553,-1.903343,-24.814224,10
-6.761742,-1.812553,-24.723244,10
-7.292366,-1.631165,-24.995613,10
-6.849861,-1.267815,-25.177383,10
-7.026863,-1.449394,-25.177574,10
-7.026863,-1.449013,-24.905205,10
-7.380867,-1.358414,-24.451065,10
-7.115173,-1.812744,-25.268555,10
-7.469177,-1.449394,-25.268364,10
-7.646179,-0.995064,-24.995995,10
-7.557678,-1.267242,-25.177765,10
-7.380676,-2.084923,-25.086975,10
-7.292175,-1.630783,-25.359344,10
-7.646179,-1.176453,-25.177383,10
-6.850052,-0.995064,-25.086594,10
-6.67305,-1.449203,-25.359344,10
-7.115173,-0.813293,-25.813293,10
-7.380676,-1.267624,-24.995804,10
-7.115173,-1.176643,-24.451065,10
-7.203674,-1.449013,-24.723625,10
-7.646179,-1.903343,-24.814606,10
-7.469368,-1.176643,-25.177765,10
-6.938362,-1.085854,-24.905396,10
-6.672668,-0.903893,-24.814606,10
-7.380676,-1.358414,-24.723625,10
-7.115364,-1.721764,-25.540924,10
-6.849861,-1.721764,-25.450134,10
-7.115746,-2.448273,-24.541855,10
-9.770203,0.912476,-26.357841,11
-9.858704,0.821686,-26.358032,11
-9.858704,1.184845,-26.176453,11
-9.947205,1.457214,-26.358032,11
-9.593201,1.184845,-26.539612,11
-9.593201,1.275635,-26.539612,11
-9.858704,1.275635,-26.267242,11
-9.5047,1.184845,-26.358032,11
-9.593201,1.457214,-25.994873,11
-10.124207,1.275635,-26.085663,11
-9.681702,1.094055,-26.267242,11
-9.5047,1.184845,-26.902771,11
-9.858704,1.185036,-26.993561,11
-10.124207,1.366615,-26.085663,11
-9.858704,1.366425,-26.448822,11
-9.593201,1.275635,-26.539612,11
-10.212708,1.548004,-26.448822,11
-10.124207,1.548004,-26.176453,11
-9.858704,0.821686,-26.358032,11
-9.770203,1.184845,-26.539612,11
-10.212708,1.457214,-26.811981,11
-9.416199,2.183723,-26.176453,11
-9.593201,1.366425,-25.994873,11
-9.5047,1.003075,-25.813103,11
-9.062195,1.548004,-25.994682,11
-9.416199,0.912285,-26.539612,11
-9.062195,1.275635,-26.267242,11
-9.150696,1.638985,-25.904083,11
-9.858704,1.638985,-25.722313,11
-9.593201,1.275635,-26.539612,11
-9.593201,1.184845,-26.539612,11
-9.416199,1.275635,-26.267242,11
-9.327698,1.094055,-25.994873,11
-9.5047,2.183533,-26.630402,11
-9.5047,1.457214,-26.993561,11
-9.327698,1.003265,-26.358032,11
-9.947014,0.821686,-26.358032,11
-9.858513,1.003265,-26.448822,11
-9.681702,1.094055,-25.904083,11
-9.770203,1.003265,-26.448822,11
-7.646179,-1.539993,-27.901649,12
-7.115364,-1.994133,-27.62928,12
-7.292366,-2.357483,-27.62928,12
-7.380676,-1.721764,-27.35672,12
-7.292175,-2.085114,-27.44751,12
-7.115173,-2.175903,-27.901649,12
-7.380676,-1.994324,-27.90184,12
-7.73468,-1.903534,-27.719879,12
-7.203674,-1.994133,-27.81086,12
-7.292175,-2.175713,-28.083038,12
-7.823181,-1.994324,-27.44751,12
-8.177185,-1.630974,-27.5383,12
-7.292175,-1.721764,-28.173828,12
-7.203674,-1.903343,-27.901459,12
-7.646179,-1.812363,-27.62928,12
-7.646179,-2.175903,-28.446388,12
-8.354187,-1.721764,-28.173828,12
-7.823181,-2.084923,-27.72007,12
-7.911682,-1.903343,-27.81105,12
-7.557869,-1.993942,-28.083229,12
-8.000183,-1.630974,-28.173828,12
-7.469368,-1.903343,-29.173088,12
-7.64637,-2.266693,-28.264809,12
-7.734871,-2.175903,-27.719879,12
-7.469177,-1.994133,-27.719879,12
-7.115173,-2.084923,-28.355789,12
-7.203674,-1.994133,-28.355789,12
-7.73468,-1.903343,-28.264809,12
-7.380867,-1.994324,-28.446388,12
-7.203865,-1.721573,-28.173828,12
-7.823181,-1.721764,-27.719879,12
-8.000183,-2.175713,-27.901459,12
-7.646179,-2.175713,-27.629089,12
-7.469177,-2.266693,-27.084351,12
-7.469177,-2.085114,-27.26593,12
-7.380676,-1.539993,-27.992249,12
-7.115173,-1.812363,-27.901649,12
-7.380676,-1.994324,-27.5383,12
-7.292175,-1.721764,-27.901649,12
-6.938171,-1.903152,-27.992439,12
-12.243843,-3.358459,-27.076149,13
-12.06646,-3.419876,-27.300835,13
-12.207222,-3.038025,-27.198601,13
-12.649727,-3.427887,-26.767159,13
-12.561035,-3.609467,-26.766968,13
-12.384033,-3.881836,-27.130699,13
-12.649536,-3.700256,-26.94931,13
-12.561035,-2.973938,-27.13089,13
-12.207031,-3.518677,-26.767349,13
-12.030411,-4.063416,-26.58577,13
-12.384224,-3.155518,-26.767349,13
-12.384224,-3.881836,-27.130699,13
-12.118721,-3.972626,-26.948929,13
-12.472725,-3.791046,-26.676559,13
-12.561035,-3.881836,-26.40419,13
-12.384033,-3.427887,-26.585579,13
-12.738037,-3.246307,-27.039719,13
-12.472725,-3.791046,-27.494049,13
-12.03022,-3.337097,-27.039909,13
-12.649536,-3.518677,-26.676559,13
-12.649536,-3.609467,-26.948929,13
-13.00354,-3.700256,-26.767349,13
-12.472534,-3.791046,-26.494789,13
-12.826538,-3.609467,-27.13089,13
-12.826729,-3.518677,-27.22168,13
-12.207222,-3.427887,-27.130699,13
-12.207222,-3.064728,-26.94912,13
-12.207031,-3.518677,-26.676559,13
-12.384033,-3.791046,-26.858139,13
-12.649536,-3.155327,-26.676559,13
-12.207413,-3.155327,-27.039719,13
-12.472725,-2.973938,-26.94912,13
-12.649727,-3.155518,-26.58577,13
-12.738228,-3.337097,-27.130699,13
-12.384033,-3.700256,-27.0401,13
-11.94191,-3.427887,-27.312469,13
-11.765099,-2.883148,-27.130699,13
-12.384033,-3.064537,-26.948738,13
-12.472534,-3.700256,-27.584648,13
-11.676407,-3.609467,-27.584839,13
-8.551025,-7.027435,-23.105049,14
-8.816528,-7.209206,-23.377419,14
-8.728027,-7.753754,-23.104858,14
-8.639526,-7.481384,-23.104858,14
-8.374023,-7.209015,-22.923279,14
-8.374023,-7.844734,-23.195839,14
-8.905029,-7.935715,-23.286629,14
-8.99353,-8.026505,-23.195839,14
-8.816528,-7.753944,-22.741699,14
-9.082031,-7.299805,-23.195648,14
-8.639526,-7.481384,-22.923279,14
-8.374023,-7.209015,-22.6511,14
-8.816528,-7.390594,-23.55938,14
-8.639526,-7.299805,-23.649788,14
-8.639526,-7.299805,-23.649979,14
-9.082031,-7.118225,-23.105049,14
-8.374023,-7.209015,-22.923279,14
-8.551025,-7.027435,-23.195839,14
-8.728027,-7.663345,-23.468208,14
-8.639526,-7.663155,-23.468018,14
-8.374023,-8.026314,-23.468208,14
