@relation 'LogDosyasi_Samsung_Tablet_Train_MF-weka.filters.unsupervised.attribute.Reorder-R2,3,4,1-weka.filters.unsupervised.attribute.NumericToNominal-Rlast'

@attribute X numeric
@attribute Y numeric
@attribute Z numeric
@attribute REF_POINT {1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20}

@data
3.18,-27,-38.879997,9
6,-22.26,-33.18,10
6.24,-22.859999,-32.939999,10
6,-23.16,-32.52,10
5.94,-23.039999,-33.299999,10
5.46,-24.24,-33,10
5.46,-23.76,-32.759998,10
5.46,-23.639999,-32.939999,10
5.64,-24.24,-32.459999,10
5.58,-22.859999,-33.239998,10
5.82,-23.219999,-33.239998,10
5.7,-23.519999,-33.059998,10
5.34,-23.58,-32.82,10
5.4,-23.879999,-32.759998,10
5.4,-24,-33.059998,10
5.1,-24.119999,-33.299999,10
5.64,-23.639999,-32.639999,10
5.7,-23.82,-32.759998,10
5.76,-24.119999,-32.700001,10
6.12,-23.459999,-33.119999,10
5.16,-23.879999,-33,10
5.34,-23.639999,-32.52,10
6.3,-23.76,-32.82,10
5.64,-24.059999,-33.299999,10
6.24,-22.98,-33.419998,10
5.58,-23.76,-32.700001,10
5.58,-23.16,-32.399998,10
6.06,-22.5,-32.639999,10
6.48,-22.5,-33.779999,10
6.36,-21.84,-33.719997,10
6.24,-21.84,-32.399998,10
5.88,-22.98,-32.759998,10
5.28,-23.639999,-32.82,10
4.74,-24.24,-32.639999,10
5.28,-24.119999,-32.219997,10
5.82,-24,-32.219997,10
5.28,-23.879999,-32.82,10
5.34,-24.18,-32.939999,10
5.64,-23.939999,-32.639999,10
5.16,-23.4,-32.639999,10
5.28,-23.82,-32.459999,10
3,-25.019999,-33,11
2.58,-26.34,-32.759998,11
2.1,-26.879999,-33.119999,11
2.1,-26.039999,-33.360001,11
2.28,-25.799999,-33.360001,11
2.04,-26.459999,-33.66,11
2.34,-26.4,-33.239998,11
1.92,-26.82,-33.119999,11
2.34,-26.58,-33.599998,11
2.1,-26.4,-32.579998,11
1.98,-26.639999,-32.459999,11
1.92,-26.459999,-32.82,11
1.44,-26.639999,-32.82,11
1.26,-26.58,-32.939999,11
1.14,-27,-32.880001,11
1.98,-27.24,-33.119999,11
2.22,-27.059999,-33.119999,11
2.28,-26.58,-33.779999,11
2.46,-25.859999,-34.380001,11
2.28,-25.799999,-33.18,11
2.1,-26.639999,-33.360001,11
1.92,-27.42,-32.880001,11
1.92,-27.119999,-32.82,11
2.04,-26.639999,-32.579998,11
1.92,-26.279999,-32.82,11
2.04,-26.099998,-33.299999,11
2.28,-26.099998,-33.48,11
1.86,-25.92,-33.540001,11
1.92,-26.4,-33.48,11
2.28,-26.76,-33.059998,11
2.7,-26.639999,-32.700001,11
2.28,-26.099998,-33,11
2.22,-26.82,-32.700001,11
1.98,-26.639999,-32.459999,11
1.98,-27.24,-32.700001,11
2.04,-27,-32.639999,11
2.28,-26.4,-33,11
1.92,-26.459999,-33,11
2.28,-26.639999,-33.119999,11
1.86,-26.82,-33,11
5.22,-24,-35.34,12
4.8,-24.48,-35.040001,12
4.86,-24.24,-35.040001,12
5.1,-25.019999,-34.919998,12
4.62,-25.26,-35.579998,12
4.68,-25.379999,-35.399998,12
4.62,-24.9,-34.860001,12
4.8,-23.82,-35.639999,12
4.74,-24.059999,-35.579998,12
4.98,-24.84,-34.919998,12
5.1,-24.66,-35.399998,12
4.92,-24.359999,-34.860001,12
4.92,-24.959999,-35.219997,12
4.86,-24.359999,-34.860001,12
4.74,-24.059999,-34.439999,12
4.8,-24.42,-34.739998,12
5.16,-24.119999,-35.34,12
5.28,-23.699999,-36.059998,12
5.28,-23.639999,-35.459999,12
5.04,-23.939999,-34.98,12
5.4,-23.219999,-34.98,12
5.4,-23.039999,-35.459999,12
5.76,-23.519999,-35.459999,12
5.94,-23.459999,-34.5,12
5.4,-23.279999,-34.68,12
5.28,-24.719999,-35.639999,12
5.22,-24.359999,-35.459999,12
5.28,-23.82,-35.52,12
5.22,-23.459999,-35.040001,12
4.62,-24.299999,-34.68,12
5.1,-24.42,-34.799999,12
5.1,-24.719999,-35.16,12
4.98,-24.299999,-35.219997,12
5.34,-24.48,-34.5,12
4.62,-24.359999,-34.739998,12
4.86,-24.42,-35.459999,12
5.34,-24.48,-35.16,12
4.92,-24.18,-34.619999,12
4.8,-23.939999,-34.799999,12
4.74,-24.539999,-35.040001,12
8.4,-23.639999,-37.02,13
8.46,-23.519999,-37.079998,13
8.28,-23.34,-36.959999,13
8.82,-22.92,-36.959999,13
8.52,-23.039999,-37.079998,13
8.52,-23.639999,-37.259998,13
8.28,-22.92,-37.799999,13
8.34,-22.799999,-37.139999,13
8.52,-23.459999,-37.200001,13
8.34,-23.639999,-37.079998,13
8.34,-23.699999,-37.32,13
8.639999,-23.459999,-37.079998,13
8.58,-23.16,-37.259998,13
8.82,-22.439999,-37.02,13
8.34,-23.219999,-37.259998,13
9,-23.219999,-37.200001,13
8.7,-22.92,-36.779999,13
8.639999,-22.92,-37.32,13
8.4,-23.699999,-37.619999,13
8.52,-23.82,-37.200001,13
8.04,-23.699999,-37.259998,13
7.74,-23.939999,-37.439999,13
8.099999,-23.459999,-37.079998,13
8.58,-23.039999,-36.84,13
8.52,-22.92,-37.200001,13
8.46,-22.799999,-37.5,13
7.86,-23.699999,-37.259998,13
7.74,-23.699999,-36.959999,13
8.22,-23.58,-37.079998,13
8.52,-23.459999,-37.259998,13
8.34,-23.76,-37.32,13
7.92,-23.82,-37.259998,13
8.52,-23.82,-37.02,13
8.76,-23.4,-36.779999,13
8.34,-23.279999,-36.719997,13
8.16,-23.76,-37.079998,13
8.34,-23.58,-37.5,13
8.28,-23.519999,-37.079998,13
8.46,-23.219999,-37.380001,13
8.58,-23.16,-37.380001,13
14.219999,-17.279999,-37.439999,14
14.04,-18.48,-37.02,14
13.38,-20.34,-37.259998,14
13.559999,-19.799999,-36.719997,14
