X,Y,Z,REF_POINT
-3.29E-07,14.63259088,-23.93457979,4
7.50E-08,15.37864445,-24.21589378,4
-6.53E-07,14.24420335,-23.93145064,4
3.58E-07,14.38044102,-23.56783922,4
1.86E-07,14.74635691,-24.02149083,4
8.74E-07,14.73198174,-24.12067916,4
-6.32E-07,14.96133936,-23.83275059,4
-8.29E-07,15.06310149,-24.20765999,4
1.38E-07,14.99604104,-23.65461748,4
3.84E-07,14.56733032,-24.20497064,4
-3.04E-07,14.2485246,-24.29055431,4
7.18E-07,14.27568221,-24.30130633,4
-1.00E-06,14.65400801,-24.11588132,4
-1.91E-07,14.64462555,-23.85077921,4
6.18E-08,14.16419184,-23.29959072,4
4.67E-07,14.69948439,-23.84255975,4
4.62E-07,13.34460843,-28.85315183,5
-1.30E-07,13.74959237,-28.1176983,5
-5.98E-08,14.14053987,-28.29891121,5
3.54E-07,13.82957873,-28.5695079,5
-8.41E-08,13.85976191,-28.38585368,5
2.16E-07,13.89993595,-28.21361567,5
-7.12E-07,13.72222879,-28.29934369,5
-3.13E-07,13.46950614,-28.47861256,5
9.78E-07,13.92852218,-28.66751884,5
5.95E-08,13.05432631,-28.58003235,5
1.25E-07,13.35844988,-28.49000347,5
1.62E-07,13.45502812,-28.30343788,5
7.31E-07,13.74249901,-28.30966864,5
4.18E-07,13.47481822,-28.40077744,5
-5.05E-07,13.49724003,-28.39853883,5
5.59E-07,13.70601978,-28.02673273,5
3.82E-07,13.82466103,-28.85650888,5
-5.81E-07,13.72828268,-28.31238677,5
7.13E-07,13.57323025,-28.20986685,5
-3.43E-07,13.94492598,-28.47755253,5
-6.52E-07,13.40478998,-29.1242573,5
5.68E-07,13.86992603,-28.75727004,5
-7.71E-07,14.02911426,-28.84972163,5
-4.79E-07,13.86781679,-28.76334331,5
4.35E-07,13.49914431,-28.3934216,5
3.49E-07,13.28630803,-28.94603587,5
-1.16E-08,13.6031934,-28.67151068,5
1.01E-07,13.97512229,-28.85594279,5
-1.37E-07,13.77578084,-28.57335418,5
1.66E-07,13.78957371,-28.12666048,5
-4.54E-07,13.6933548,-28.57122072,5
1.10E-07,13.31287037,-29.03592215,5
5.39E-08,13.32707034,-28.57401546,5
-7.78E-07,13.19748302,-28.39891746,5
-3.75E-07,13.36813257,-28.57640195,5
1.96E-07,13.36599544,-28.39530271,5
-4.74E-07,13.4702932,-28.21759799,5
-1.01E-06,13.85860928,-28.40028885,5
-4.57E-07,13.91735519,-29.29723414,5
6.71E-07,13.99317302,-28.66533979,5
1.47E-06,10.9847971,-26.98466321,6
-3.26E-08,10.60217386,-27.06579882,6
-9.50E-09,10.56067858,-27.61258371,6
-2.72E-07,11.09716486,-27.34943021,6
4.08E-07,11.50482294,-27.07669956,6
-6.97E-08,11.05668629,-27.15600801,6
-4.60E-07,10.91638734,-26.88799476,6
4.38E-07,10.79058389,-27.25198189,6
8.99E-07,10.48323709,-27.15569858,6
1.63E-07,10.375004,-27.34653627,6
7.33E-07,10.45396714,-27.53133912,6
-9.18E-08,11.10560282,-27.25555684,6
2.08E-07,11.43304136,-26.89161088,6
-3.07E-07,11.12495668,-27.07113819,6
-5.86E-08,11.09543143,-27.16911156,6
-6.08E-07,10.79222838,-27.25126174,6
-6.45E-07,9.997833836,-27.78926775,6
2.16E-07,10.63106551,-27.16047737,6
-8.84E-09,10.72341142,-26.97657384,6
1.12E-06,11.22494497,-27.24509487,6
4.72E-07,10.6384487,-26.79559418,6
3.62E-07,10.54148705,-26.89262629,6
1.79E-07,10.91194216,-26.98036448,6
-9.71E-08,11.18851221,-26.71255012,6
3.71E-07,11.30463006,-26.98672006,6
-6.86E-07,11.22476779,-26.80568046,6
-4.27E-07,11.26518059,-27.34668107,6
-1.20E-06,10.9270927,-27.79097887,6
9.11E-07,11.5416003,-27.62115852,6
1.01E-07,11.10158329,-27.16674784,6
4.19E-07,11.05954369,-26.98674274,6
4.59E-07,11.42110847,-27.43975355,6
2.98E-07,10.97803169,-27.43895257,6
-7.70E-07,11.01362168,-27.15528817,6
-1.24E-07,11.14559869,-27.07449206,6
-1.31E-06,11.26062792,-27.08025439,6
8.25E-07,10.77642995,-27.62084658,6
5.35E-07,10.88637803,-27.43009056,6
-2.84E-07,11.1532216,-27.07181238,6
8.85E-07,11.31869758,-26.79815035,6
-5.84E-07,10.42466772,-31.19873192,7
4.41E-07,10.92508842,-31.39354551,7
4.30E-07,10.66609509,-31.62403722,7
8.66E-08,10.28683317,-31.54169885,7
-6.07E-07,10.76177705,-31.53226875,7
2.67E-07,11.20632517,-31.25784149,7
5.40E-07,10.82216975,-31.26145811,7
2.70E-07,10.74762788,-31.2531212,7
1.15E-07,10.76816023,-31.26168063,7
-4.03E-07,11.06529491,-31.2745384,7
1.79E-08,11.14655664,-30.8944807,7
4.78E-07,11.38404817,-30.45024987,7
1.90E-07,10.94572049,-30.98891951,7
1.03E-08,11.3189039,-30.98665237,7
2.59E-07,10.8768159,-30.624053,7
-5.81E-07,10.48084379,-30.71900195,7
-4.36E-07,10.9474048,-30.80680877,7
2.83E-07,10.95495173,-31.53550451,7
7.06E-07,10.87194636,-31.34947841,7
-4.38E-07,10.86424539,-31.1732348,7
-1.50E-07,11.27125867,-31.45274545,7
-1.87E-07,11.39374017,-31.26389864,7
1.56E-07,11.24341794,-31.45471651,7
4.01E-07,10.46734935,-30.81430875,7
-6.35E-07,11.16989661,-31.08731654,7
1.90E-07,11.51607353,-31.18006719,7
1.45E-07,11.51672435,-31.0002842,7
-1.11E-07,11.16792056,-31.36309311,7
3.42E-07,11.03074365,-30.98112914,7
-4.77E-08,11.3599705,-31.52988666,7
5.64E-07,10.67999179,-31.35484821,7
-2.65E-07,11.00477716,-31.26758712,7
-1.43E-07,11.38009778,-31.62933212,7
-1.38E-07,11.10023889,-31.81164923,7
5.83E-07,10.86811516,-31.35346716,7
-5.76E-07,10.71411066,-31.3519612,7
5.05E-08,10.53751457,-31.53379587,7
1.89E-07,10.96273726,-31.44491761,7
1.95E-07,10.93728918,-31.17587353,7
2.75E-07,11.02748379,-31.26358852,7
1.31E-07,11.10013505,-33.43303764,8
5.06E-07,11.14011885,-32.62054081,8
-2.95E-07,11.71112876,-32.545214,8
6.67E-07,11.63529684,-32.9922327,8
1.64E-07,11.23152486,-33.07755692,8
1.39E-07,11.1951967,-33.08094241,8
2.04E-07,10.76067641,-32.89649966,8
-3.19E-07,10.63319003,-33.16414037,8
3.95E-07,10.86133034,-33.52556623,8
-4.62E-07,10.74295256,-33.16818531,8
1.34E-07,10.68633045,-33.16934507,8
-1.39E-07,11.47588188,-32.99150374,8
8.34E-07,11.08457974,-32.89572379,8
-6.10E-08,10.90496703,-33.34900192,8
-5.60E-07,10.66538984,-33.62305499,8
-3.57E-07,10.82835547,-33.44104885,8
-3.86E-07,10.81312648,-33.44043811,8
-3.83E-07,10.83176864,-33.07743762,8
4.54E-07,10.85929996,-33.17055055,8
-9.65E-08,10.92495807,-32.9942032,8
-3.38E-07,11.25393979,-33.17668874,8
-6.01E-07,11.00644096,-33.07858507,8
3.61E-07,11.38430071,-32.9926048,8
-2.47E-07,10.78929862,-32.90513857,8
3.22E-07,11.14937959,-33.44750879,8
-9.05E-07,11.45132018,-33.53778916,8
-5.48E-07,11.53058092,-33.26337458,8
2.64E-07,11.04275327,-32.61867439,8
6.10E-07,11.25793434,-32.62589174,8
-6.58E-07,11.41750062,-33.53317989,8
-1.78E-07,11.01931615,-33.52449636,8
-5.81E-07,10.95236186,-32.61894065,8
5.64E-08,11.41752089,-33.2613453,8
6.23E-07,11.73250114,-33.17654429,8
2.22E-08,11.79559644,-32.90869173,8
3.76E-07,11.52251338,-32.80825659,8
4.51E-07,11.35951725,-32.89891621,8
-2.35E-07,11.22183523,-33.17461833,8
-1.97E-07,11.25668001,-33.07936493,8
-4.54E-07,11.19029207,-33.44550852,8
-3.84E-07,13.51648576,-30.74518296,9
-6.05E-07,13.45360417,-30.10446302,9
3.15E-07,13.56414237,-30.64430668,9
6.21E-08,13.56208449,-30.55448051,9
-3.48E-07,13.22361025,-30.73219661,9
8.41E-07,13.92028637,-30.46162413,9
4.43E-07,13.54708759,-30.35780419,9
5.78E-07,13.27767225,-30.4645591,9
5.32E-08,14.07651012,-30.64769204,9
-6.34E-07,14.00662652,-30.7351133,9
-7.64E-08,13.6629079,-30.82117755,9
-4.46E-07,13.8031984,-30.90215541,9
-6.84E-07,13.42923803,-30.35958929,9
2.90E-07,13.31437348,-30.36516573,9
-5.95E-07,13.69412364,-30.81711688,9
8.50E-07,13.60804716,-30.63460908,9
-1.55E-07,13.28877863,-30.00800579,9
3.41E-09,13.69304385,-30.54510538,9
-6.24E-07,13.78129788,-30.80471582,9
-6.88E-07,13.17204025,-30.08736984,9
6.38E-07,13.11167303,-30.46167634,9
7.55E-07,13.4684954,-31.18667131,9
-1.94E-07,13.20174229,-30.91495117,9
-1.42E-07,13.19528424,-31.1875908,9
-8.52E-07,13.78988565,-30.28802801,9
-3.70E-07,13.82989362,-30.64134629,9
3.35E-07,14.02957116,-30.45525693,9
6.40E-07,13.83525961,-30.72956947,9
-3.15E-07,13.64166998,-30.73252686,9
4.60E-07,13.7270567,-30.82459838,9
-6.68E-07,13.5521552,-31.09814831,9
4.98E-07,13.78765478,-30.54243306,9
6.44E-07,14.03490137,-30.63768186,9
-3.51E-07,13.80091459,-30.73877673,9
-5.36E-07,13.81170446,-30.91947402,9
-2.49E-07,13.47872241,-30.80769253,9
2.89E-07,13.10475097,-30.4624641,9
2.66E-07,13.54926198,-30.91766088,9
3.77E-07,13.680574,-30.92925447,9
-2.52E-07,13.5094788,-30.9296689,9
-4.61E-07,11.41232295,-25.83446848,10
4.74E-08,11.51863831,-26.38502529,10
5.28E-07,11.32372099,-26.74910248,10
5.07E-07,10.97985532,-25.83703463,10
-2.57E-07,11.1433217,-25.83546057,10
-4.37E-07,11.24088471,-26.10868744,10
5.88E-07,11.31803244,-26.2843281,10
3.19E-07,11.40481282,-25.8339558,10
8.07E-08,11.4024555,-25.74623344,10
2.83E-07,11.23483597,-25.83685482,10
1.82E-07,11.41330602,-26.09993551,10
-4.69E-07,11.05228905,-26.28483734,10
2.88E-07,11.50262702,-26.02606068,10
2.43E-07,11.05588871,-26.11471257,10
6.03E-07,11.40725157,-26.28493041,10
-3.23E-07,11.13293668,-26.29196332,10
-1.58E-07,11.17306534,-25.76326828,10
-1.87E-07,11.22948844,-25.84131948,10
2.99E-07,11.14822567,-25.28237309,10
-3.41E-07,10.87455151,-25.74595474,10
5.76E-07,11.14317166,-25.56816262,10
-4.47E-07,11.40942501,-26.02790644,10
-8.44E-08,11.1334896,-25.92465646,10
-7.00E-08,11.21971729,-26.0246079,10
6.93E-07,11.14262421,-26.39092597,10
-1.97E-07,11.13041987,-26.20418282,10
-2.11E-07,10.86888561,-26.20204887,10
-2.55E-07,11.04564583,-25.92547795,10
-6.88E-07,11.22067189,-26.01877688,10
-5.33E-07,11.13536866,-25.56049562,10
6.02E-07,11.04247955,-25.47434535,10
-6.31E-08,10.59969083,-26.11457396,10
4.25E-07,11.12984565,-26.5693557,10
-1.47E-07,11.14163893,-26.57269914,10
3.99E-07,10.87023801,-26.02007763,10
-5.04E-07,11.57221169,-25.56819673,10
1.32E-07,11.22201495,-26.29353075,10
1.89E-07,11.57748878,-26.47723368,10
-4.54E-08,11.33078553,-26.02667601,10
1.75E-07,10.97904548,-25.93867282,10
-2.68E-07,14.56732716,-27.029048,11
7.92E-07,14.97765877,-27.02037429,11
1.00E-06,15.54130201,-26.84508973,11
-2.92E-07,15.11906172,-27.20750223,11
6.37E-07,14.82910107,-26.93008201,11
5.29E-07,14.55065151,-26.93265638,11
-7.72E-07,14.87672356,-26.39126171,11
-4.38E-07,15.4288379,-26.4793712,11
2.71E-07,15.14636322,-26.30224235,11
-1.08E-07,15.15437841,-25.93392117,11
7.47E-07,14.88045195,-25.76726177,11
5.67E-08,15.22135311,-25.94576221,11
-6.64E-07,15.27483569,-26.40583218,11
6.39E-07,15.45213744,-25.85802521,11
3.93E-07,15.24937041,-25.9444896,11
-7.39E-07,15.24585732,-26.03767146,11
8.75E-07,14.72206963,-25.58416786,11
6.75E-07,15.14387469,-25.77512459,11
-2.43E-07,15.19950575,-26.05578112,11
-1.02E-07,15.27987765,-25.86404601,11
2.36E-07,15.07468233,-25.68651553,11
8.70E-08,15.03222316,-25.7724487,11
-5.04E-08,15.19148437,-25.95572107,11
2.04E-07,15.04815995,-25.7706833,11
-1.68E-07,14.50943157,-25.77260491,11
3.82E-07,14.67182183,-25.87485696,11
-5.57E-07,14.93543297,-26.14696749,11
-5.62E-07,15.26438779,-25.50203987,11
6.01E-07,15.34821101,-25.66782773,11
1.90E-07,15.03206337,-26.03644605,11
2.69E-07,15.16851677,-26.13130668,11
8.36E-07,15.37929099,-26.30904033,11
2.20E-08,15.06628376,-26.22297291,11
1.05E-06,15.39644309,-25.85292734,11
4.82E-07,15.25615547,-25.94887072,11
3.51E-07,15.29048498,-25.41008498,11
-4.63E-07,14.84130502,-25.68352266,11
-3.77E-07,14.98484014,-25.59681132,11
-5.81E-07,15.17547753,-25.68510585,11
6.32E-07,15.5244101,-25.59449847,11
-5.91E-07,12.19743191,-28.18316966,12
-5.51E-07,12.30765864,-28.16721861,12
-8.49E-09,12.40740327,-27.7253969,12
6.13E-07,12.24052884,-28.17651442,12
4.32E-07,12.75057495,-28.27492633,12
-6.15E-07,12.84700647,-28.27170946,12
-4.53E-07,12.14940149,-28.26861746,12
-1.71E-07,12.32180826,-28.26954402,12
6.36E-07,12.32590123,-28.45022127,12
-5.99E-07,12.31500613,-28.45330761,12
-6.70E-07,12.14778237,-27.99587786,12
-1.82E-07,12.4917942,-28.27207935,12
6.54E-07,12.49844314,-27.99833678,12
-4.26E-08,12.21374642,-28.27704706,12
-6.35E-07,12.56808314,-28.095704,12
-8.49E-08,12.749678,-27.73111345,12
3.86E-07,12.65225194,-27.82550574,12
-7.28E-07,12.21220528,-28.09621278,12
-3.05E-07,12.56746533,-27.91450853,12
-1.41E-07,12.7605535,-27.99995579,12
-5.82E-07,12.7450873,-28.25406857,12
-5.30E-07,12.60745656,-28.08263471,12
4.92E-07,12.68397546,-27.99572797,12
6.15E-07,12.61132535,-28.08268362,12
1.04E-07,12.22442485,-28.18217668,12
5.34E-07,12.20348119,-28.55663231,12
4.10E-07,12.58259153,-28.7259438,12
1.91E-08,12.95630063,-28.26642305,12
2.20E-08,12.58629508,-28.27006493,12
1.12E-07,12.30949018,-28.27397896,12
1.43E-08,12.29542359,-28.37181959,12
9.90E-08,12.46796937,-28.01086696,12
6.45E-07,12.56854685,-28.45872515,12
-4.59E-07,12.63486208,-28.10857264,12
7.51E-07,12.03055971,-28.27970187,12
-1.26E-07,12.22569411,-29.09028744,12
1.15E-07,12.15604416,-28.08418326,12
-1.07E-07,12.14464346,-27.63413605,12
5.77E-07,12.39822847,-28.27431764,12
-3.21E-07,12.23291728,-28.08851963,12
6.24E-07,12.30200018,-26.9149166,13
4.00E-07,12.40433969,-26.86031227,13
5.13E-07,12.41206681,-26.51402538,13
7.40E-07,12.62577445,-26.44553674,13
5.86E-07,12.36904171,-26.62632779,13
3.57E-07,12.37274766,-26.7184734,13
-3.97E-07,12.67210818,-26.62631265,13
-1.43E-08,12.12990829,-27.16971763,13
-6.67E-07,12.19731504,-27.25110355,13
5.14E-07,12.74992253,-26.53224887,13
3.70E-07,13.0060329,-26.99020525,13
3.41E-07,12.6386087,-27.16378359,13
4.07E-07,12.36931262,-26.70515249,13
-6.79E-07,13.16765706,-26.98462608,13
6.61E-08,12.824098,-26.71331519,13
3.65E-07,12.30929902,-26.80890759,13
-7.32E-07,12.30235648,-26.71732153,13
4.89E-07,12.71808446,-26.889988,13
4.47E-07,12.9146804,-26.987932,13
5.62E-07,12.75435791,-26.44745727,13
-7.83E-07,12.90124825,-26.16323308,13
-2.27E-07,12.71628229,-26.5290309,13
-1.85E-07,12.71345088,-26.71203538,13
2.45E-07,12.89418113,-26.62316973,13
-2.15E-08,12.91103169,-26.89906367,13
-5.91E-07,12.81474972,-26.89383453,13
6.48E-07,12.3775623,-27.0674478,13
-2.43E-07,12.27263607,-26.89190713,13
-5.17E-07,12.44831913,-26.43816508,13
-1.48E-07,12.45287726,-26.89169942,13
-5.47E-07,12.6289876,-26.98662693,13
-6.06E-07,12.46480977,-26.97882249,13
7.75E-07,12.54836304,-26.70512832,13
-4.98E-07,13.08357604,-26.34959573,13
3.98E-07,13.35089247,-26.44552086,13
-3.26E-07,12.47237948,-25.99380294,13
5.85E-07,12.49593668,-26.8128212,13
-6.87E-07,12.55154418,-26.62653574,13
-4.61E-07,12.2776297,-26.53700167,13
4.56E-07,12.46670547,-26.98518992,13
-1.14E-06,9.826509096,-24.30370629,14
-8.57E-07,9.483744047,-24.39697582,14
9.89E-09,9.95753301,-24.2977423,14
-1.14E-06,10.1154793,-24.2996374,14
4.88E-07,9.20124064,-24.66160109,14
-1.85E-07,9.807808094,-23.75001153,14
-9.24E-07,10.40012492,-24.38822758,14
8.73E-07,9.83311454,-24.76219426,14
-5.15E-08,9.588060978,-24.3044358,14
-2.76E-08,9.98816654,-24.30212348,14
1.84E-07,9.886796431,-24.47637306,14
-4.60E-07,9.562433064,-24.29580925,14
3.88E-07,9.391146759,-24.20980235,14
4.97E-08,10.07060626,-24.30032006,14
-1.05E-06,9.881754559,-24.2974564,14
-6.68E-07,9.906231801,-24.93881305,14
-2.53E-07,9.78311436,-24.30360836,14
-4.78E-07,10.1794723,-23.85197594,14
-4.98E-07,10.38187825,-23.66966148,14
3.35E-07,10.1803114,-24.21465129,14
-2.11E-07,10.13352909,-24.40062745,14
7.72E-07,9.862841766,-24.30613742,14
1.10E-06,10.10295181,-24.03288213,14
3.67E-07,10.11587195,-23.84537678,14
-3.82E-07,10.13956154,-24.39617158,14
3.75E-07,10.14651623,-24.48403891,14
-1.11E-08,9.965000092,-24.56872086,14
2.98E-07,9.828902833,-24.75639079,14
-7.48E-07,10.10896662,-24.67265067,14
-3.62E-07,10.10594454,-24.58312826,14
6.19E-07,10.0480717,-24.11439796,14
2.75E-08,9.862727733,-24.11203805,14
1.72E-07,9.918357212,-24.38874873,14
-8.98E-07,9.829069892,-24.30577001,14
-5.90E-07,9.231904664,-24.2102046,14
8.04E-07,9.514512645,-24.48011734,14
-7.29E-07,9.84977087,-24.38574052,14
3.59E-07,9.759316243,-24.48005363,14
9.47E-07,9.954538114,-23.93626865,14
1.62E-06,9.818061198,-24.85160543,14
4.46E-07,15.08015308,-30.24517333,15
-7.93E-07,15.19418602,-29.38401286,15
-8.61E-07,14.92494668,-29.56694163,15
-8.44E-07,15.28339969,-29.65611684,15
-8.50E-07,15.01351668,-30.0207111,15
6.81E-07,15.19796483,-29.65468052,15
1.25E-07,16.08691271,-29.9283449,15
6.60E-07,15.827006,-29.92667142,15
3.64E-07,15.12036641,-29.5607405,15
-6.32E-07,14.96873362,-29.73930528,15
-8.45E-07,14.8433639,-29.38195781,15
1.17E-08,15.27915901,-29.3857493,15
-2.05E-07,15.36737857,-29.3862606,15
-5.29E-07,15.19334703,-29.65693243,15
1.43E-07,15.28352711,-29.83765724,15
7.29E-07,15.10989716,-29.47337745,15
5.66E-07,15.38680962,-29.28949534,15
4.96E-07,15.63336239,-29.56775537,15
5.45E-08,15.72054055,-29.38813314,15
5.02E-07,15.90746417,-29.02083118,15
-1.31E-07,15.5464577,-29.38528435,15
5.86E-07,15.27807343,-29.74976585,15
4.06E-08,15.10297716,-29.56651302,15
5.81E-07,14.9322409,-29.92723542,15
-2.35E-08,15.29709297,-30.01620481,15
-8.20E-07,15.56752838,-29.56199583,15
6.19E-07,15.42377977,-29.37559894,15
-6.77E-07,15.3966994,-29.46954769,15
2.27E-08,15.81971559,-29.83709654,15
8.33E-07,15.89864215,-29.65899643,15
6.77E-07,15.36734119,-29.75312621,15
2.06E-07,15.19363763,-29.56560153,15
3.91E-07,15.01039572,-29.84068863,15
-1.80E-07,14.66339314,-29.7462387,15
4.13E-07,15.22652385,-29.28656874,15
4.79E-07,15.3720664,-29.4745927,15
1.81E-07,15.47212386,-29.47290226,15
2.50E-07,15.22293809,-29.28862333,15
-8.99E-07,15.85714493,-28.7417048,15
-3.18E-07,15.82460041,-29.19923861,15
-5.81E-07,11.66192897,-26.03072374,16
-3.16E-07,11.2474666,-25.67793411,16
-1.84E-08,11.44733069,-25.12802062,16
-4.85E-07,11.25685857,-25.39093174,16
-6.63E-07,11.54941166,-25.68063271,16
-3.02E-07,11.52967906,-25.49244827,16
-6.35E-07,11.31062361,-25.58639564,16
-1.87E-08,11.18561435,-25.95093688,16
-5.71E-07,11.40085435,-25.67540576,16
6.46E-10,11.8096203,-25.66668602,16
3.84E-07,11.44425248,-25.94577137,16
-8.10E-07,11.05107481,-26.04041816,16
2.67E-09,11.24982466,-26.30792587,16
1.51E-07,11.32526341,-25.39611951,16
-4.27E-07,10.99256591,-25.67210248,16
4.66E-07,10.69415928,-25.49988474,16
-3.42E-07,10.65627139,-26.23296034,16
-5.78E-08,11.22302319,-26.13104474,16
-1.11E-06,11.30397308,-25.95972245,16
8.56E-08,11.51468139,-25.41028248,16
-6.88E-07,11.50351964,-25.32515006,16
